Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
25.63,toyota.prius,0.0,0.92908
25.73,toyota.prius,0.0,0.92908
25.84,toyota.prius,0.0,0.92908
25.94,toyota.prius,0.0,0.92908
26.04,toyota.prius,0.0,0.92908
26.14,toyota.prius,0.0,0.92908
26.24,toyota.prius,0.0,0.92908
26.34,toyota.prius,0.0,0.92908
26.45,toyota.prius,0.0,0.92908
26.55,toyota.prius,0.0,0.92908
26.65,toyota.prius,0.0,0.92908
26.75,toyota.prius,0.0,0.92908
26.85,toyota.prius,0.0,0.92908
26.95,toyota.prius,0.0,0.92908
27.05,toyota.prius,0.0,0.92908
27.16,toyota.prius,0.0,0.92908
27.26,toyota.prius,0.0,0.92908
27.36,toyota.prius,0.0,0.92908
27.46,toyota.prius,0.0,0.92908
27.56,toyota.prius,0.0,0.92908
27.66,toyota.prius,0.0,0.92908
27.77,toyota.prius,0.0,0.92908
27.87,toyota.prius,0.0,0.92908
27.97,toyota.prius,0.0,0.92908
28.07,toyota.prius,0.0,0.92908
28.17,toyota.prius,0.0,0.92908
28.27,toyota.prius,0.0,0.92908
28.38,toyota.prius,0.0,0.92908
28.48,toyota.prius,0.0,0.92908
28.58,toyota.prius,0.0,0.92908
28.68,toyota.prius,0.0,0.92908
28.78,toyota.prius,0.0,0.92908
28.88,toyota.prius,0.0,0.92908
28.99,toyota.prius,0.0,0.92908
29.09,toyota.prius,0.0,0.92908
29.19,toyota.prius,0.0,0.92908
29.29,toyota.prius,0.0,0.92908
29.39,toyota.prius,0.0,0.92908
29.49,toyota.prius,0.0,0.92908
29.6,toyota.prius,0.0,0.92908
29.7,toyota.prius,0.0,0.92908
29.8,toyota.prius,0.0,0.92908
29.9,toyota.prius,0.0,0.92908
30.0,toyota.prius,0.0,0.92908
30.1,toyota.prius,0.0,0.92908
30.21,toyota.prius,0.0,0.92908
30.31,toyota.prius,0.0,0.92908
30.41,toyota.prius,0.0,0.92908
30.51,toyota.prius,0.0,0.92908
30.61,toyota.prius,0.0,0.92908
30.71,toyota.prius,0.0,0.92908
30.82,toyota.prius,0.0,0.92908
30.92,toyota.prius,0.0,0.92908
31.02,toyota.prius,0.0,0.92908
31.12,toyota.prius,0.0,0.92908
31.22,toyota.prius,0.0,0.92908
31.32,toyota.prius,0.0,0.92908
31.43,toyota.prius,0.0,0.92908
31.53,toyota.prius,0.0,0.92908
31.63,toyota.prius,0.0,0.92908
31.73,toyota.prius,0.0,0.92908
31.83,toyota.prius,0.0,0.92908
31.93,toyota.prius,0.0,0.92908
32.04,toyota.prius,0.0,0.92908
32.14,toyota.prius,0.0,0.92908
32.24,toyota.prius,0.0,0.92908
32.34,toyota.prius,0.0,0.92908
32.44,toyota.prius,0.0,0.92908
32.54,toyota.prius,0.0,0.92908
32.65,toyota.prius,0.0,0.92908
32.75,toyota.prius,0.0,0.92908
32.85,toyota.prius,0.0,0.92908
32.95,toyota.prius,0.0,0.92908
33.05,toyota.prius,0.0,0.92908
33.15,toyota.prius,0.0,0.92908
33.26,toyota.prius,0.0,0.92908
33.36,toyota.prius,0.0,0.92908
33.46,toyota.prius,0.0,0.92908
33.56,toyota.prius,0.0,0.92908
33.66,toyota.prius,0.0,0.92908
33.76,toyota.prius,0.0,0.92908
33.87,toyota.prius,0.0,0.92908
33.97,toyota.prius,0.0,0.92908
34.07,toyota.prius,0.0,0.92908
34.17,toyota.prius,0.0,0.92908
34.27,toyota.prius,0.0,0.92908
34.37,toyota.prius,0.0,0.92908
34.48,toyota.prius,0.0,0.92908
34.58,toyota.prius,0.0,0.92908
34.68,toyota.prius,0.0,0.92908
34.78,toyota.prius,0.0,0.92908
34.88,toyota.prius,0.0,0.92908
34.98,toyota.prius,0.0,0.92908
35.09,toyota.prius,0.0,0.92908
35.19,toyota.prius,0.0,0.92908
35.29,toyota.prius,0.0,0.92908
35.39,toyota.prius,0.0,0.92908
35.49,toyota.prius,0.0,0.92908
35.59,toyota.prius,0.0,0.92908
35.7,toyota.prius,0.0,0.92908
35.8,toyota.prius,0.0,0.92908
35.9,toyota.prius,0.0,0.92908
36.0,toyota.prius,0.0,0.92908
36.1,toyota.prius,0.0,0.92908
36.21,toyota.prius,0.0,0.92908
36.31,toyota.prius,0.0,0.92908
36.41,toyota.prius,0.0,0.92908
36.51,toyota.prius,0.0,0.92908
36.61,toyota.prius,0.0,0.92908
36.71,toyota.prius,0.0,0.92908
