timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894957.5609167,41.7045932485678,-87.9918815661058,357.740091666852,41.7045953267685,-87.99182395527018,12.9112495053262,356.6193942278365,1.2852872970001388,419.0948706462455,419.14514301136654,2298,2298
1745894957.6610234,41.7045932485678,-87.9918815661058,357.740091666852,41.7045953267685,-87.99182395527018,12.9112495053262,356.6193942278365,1.2915362089759546,419.0948706462455,419.14514301136654,2298,2298
1745894957.7613437,41.7046040096984,-87.991882078542,357.924452132929,41.70460704365149,-87.99182507534708,13.06615281129984,355.01768754671184,1.3078507748388237,420.29206470184965,420.40357972768925,2319,2319
1745894957.8614128,41.7046040096984,-87.991882078542,357.924452132929,41.70460704365149,-87.99182507534708,13.06615281129984,355.01768754671184,1.306293168045027,420.29206470184965,420.40357972768925,2319,2319
1745894957.9615762,41.7046040096984,-87.991882078542,357.924452132929,41.70460704365149,-87.99182507534708,13.06615281129984,355.01768754671184,1.307548599120827,420.29206470184965,420.40357972768925,2319,2319
1745894958.061656,41.7046148804947,-87.9918826061608,357.930681265452,41.70461887019985,-87.99182652620712,13.222511431685378,354.0293318530543,1.3223444569432137,421.50147659512874,421.75690140899036,2326,2326
1745894958.1621997,41.7046148804947,-87.9918826061608,357.930681265452,41.70461887019985,-87.99182652620712,13.222511431685378,354.0293318530543,1.3287377115054624,421.50147659512874,421.75690140899036,2326,2326
1745894958.262256,41.7046148804947,-87.9918826061608,357.930681265452,41.70461887019985,-87.99182652620712,13.222511431685378,354.0293318530543,1.3221616123847273,421.50147659512874,421.75690140899036,2326,2326
1745894958.3623884,41.7046273639501,-87.9918832124933,357.930954473019,41.70463076857831,-87.99182830727652,13.380593869601862,353.93884550692997,1.3387248589625014,422.8903039924434,423.0847251257708,2332,2332
1745894958.4622736,41.7046273639501,-87.9918832124933,357.930954473019,41.70463076857831,-87.99182830727652,13.380593869601862,353.93884550692997,1.3358409342736568,422.8903039924434,423.0847251257708,2332,2332
1745894958.5623798,41.7046398068261,-87.9918831755063,358.914119222907,41.70464276291361,-87.99182990399605,13.53301921338633,354.59820464864634,1.3535877912951995,424.27355339430676,424.38308277738537,2341,2341
1745894958.6629908,41.7046398068261,-87.9918831755063,358.914119222907,41.70464276291361,-87.99182990399605,13.53301921338633,354.59820464864634,1.360679689314757,424.27355339430676,424.38308277738537,2341,2341
1745894958.7634964,41.7046398068261,-87.9918831755063,358.914119222907,41.70464276291361,-87.99182990399605,13.53301921338633,354.59820464864634,1.3588792893625674,424.27355339430676,424.38308277738537,2341,2341
1745894958.863176,41.7046522425714,-87.9918832148574,359.332673215246,41.70465493435961,-87.99183131854616,13.68220319837119,355.7448568065081,1.361952537333669,425.65613817789307,425.834245869638,2359,2359
1745894958.9634886,41.7046522425714,-87.9918832148574,359.332673215246,41.70465493435961,-87.99183131854616,13.68220319837119,355.7448568065081,1.3717322874873814,425.65613817789307,425.834245869638,2359,2359
1745894959.0638783,41.7046522425714,-87.9918832148574,359.332673215246,41.70465493435961,-87.99183131854616,13.68220319837119,355.7448568065081,1.3714843685375206,425.65613817789307,425.834245869638,2359,2359
1745894959.163903,41.7046665503377,-87.9918818005482,1.96473272961473,41.70466727359454,-87.99183240408041,13.827814755897132,357.21198144022685,1.382074639966052,427.24446952594644,427.64115127686944,2365,2365
1745894959.263767,41.7046665503377,-87.9918818005482,1.96473272961473,41.70466727359454,-87.99183240408041,13.827814755897132,357.21198144022685,1.3801690849731596,427.24446952594644,427.64115127686944,2365,2365
1745894959.3643122,41.7046820902144,-87.9918804846226,2.82389881021605,41.704679749911406,-87.99183309917946,13.970047665477837,358.78196872284593,1.4035849348350413,428.96998856512636,429.40039532100775,2369,2369
1745894959.4641778,41.7046820902144,-87.9918804846226,2.82389881021605,41.704679749911406,-87.99183309917946,13.970047665477837,358.78196872284593,1.3937992826645802,428.96998856512636,429.40039532100775,2369,2369
1745894959.5647619,41.7046820902144,-87.9918804846226,2.82389881021605,41.704679749911406,-87.99183309917946,13.970047665477837,358.78196872284593,1.4034716903919524,428.96998856512636,429.40039532100775,2369,2369
1745894959.6643856,41.7046931743006,-87.9918800222216,2.22343169395766,41.704692373180194,-87.99183331935728,14.114050712759068,0.4558543490869086,1.4051817442618952,430.20152507561784,430.5707293528189,2372,2372
1745894959.764339,41.7046931743006,-87.9918800222216,2.22343169395766,41.704692373180194,-87.99183331935728,14.114050712759068,0.4558543490869086,1.4099836733464604,430.20152507561784,430.5707293528189,2372,2372
