Time,VehicleType,VehicleSpeed,Grade
112.15,vehicle.nissan.micra,0.0,0.0
112.28,vehicle.nissan.micra,0.0,0.0
112.38,vehicle.nissan.micra,0.0,0.0
112.47,vehicle.nissan.micra,0.0,0.0
112.51,vehicle.nissan.micra,0.0,0.0
112.62,vehicle.nissan.micra,0.0,0.0
112.75,vehicle.nissan.micra,0.0,0.0
112.86,vehicle.nissan.micra,0.0,0.0
112.91,vehicle.nissan.micra,0.0,0.0
113.08,vehicle.nissan.micra,0.0,0.0
113.13,vehicle.nissan.micra,0.0,0.0
113.33,vehicle.nissan.micra,0.0,0.0
113.37,vehicle.nissan.micra,0.0,0.0
113.42,vehicle.nissan.micra,0.0,0.0
113.59,vehicle.nissan.micra,0.0,0.0
113.63,vehicle.nissan.micra,0.0,0.0
113.7,vehicle.nissan.micra,0.0,0.0
113.94,vehicle.nissan.micra,0.0,0.0
113.99,vehicle.nissan.micra,0.0,0.0
114.04,vehicle.nissan.micra,0.0,0.0
114.1,vehicle.nissan.micra,0.0,0.0
114.28,vehicle.nissan.micra,0.0,0.0
114.33,vehicle.nissan.micra,0.0,0.0
114.45,vehicle.nissan.micra,0.0,0.0
114.58,vehicle.nissan.micra,0.0,0.0
114.68,vehicle.nissan.micra,0.0,0.0
114.77,vehicle.nissan.micra,0.0,0.0
114.87,vehicle.nissan.micra,0.0,0.0
114.94,vehicle.nissan.micra,0.0,0.0
115.09,vehicle.nissan.micra,0.0,0.0
115.21,vehicle.nissan.micra,0.0,0.0
115.21,vehicle.nissan.micra,0.0,0.0
115.31,vehicle.nissan.micra,0.0,0.0
115.42,vehicle.nissan.micra,0.0,0.0
115.53,vehicle.nissan.micra,0.0,0.0
115.6,vehicle.nissan.micra,0.0,0.0
115.78,vehicle.nissan.micra,0.0,0.0
115.8,vehicle.nissan.micra,0.0,0.0
115.97,vehicle.nissan.micra,0.0,0.0
116.0,vehicle.nissan.micra,0.0,0.0
116.23,vehicle.nissan.micra,0.0,0.0
116.27,vehicle.nissan.micra,0.0,0.0
116.39,vehicle.nissan.micra,0.0,0.0
116.43,vehicle.nissan.micra,0.0,0.0
116.52,vehicle.nissan.micra,0.0,0.0
116.62,vehicle.nissan.micra,0.0,0.0
116.75,vehicle.nissan.micra,0.0,0.0
116.85,vehicle.nissan.micra,0.0,0.0
116.94,vehicle.nissan.micra,0.0,0.0
117.05,vehicle.nissan.micra,0.0,0.0
117.15,vehicle.nissan.micra,0.0,0.0
117.29,vehicle.nissan.micra,0.0,0.0
117.34,vehicle.nissan.micra,0.0,0.0
117.48,vehicle.nissan.micra,0.0,0.0
117.54,vehicle.nissan.micra,0.0,0.0
117.63,vehicle.nissan.micra,0.0,0.0
117.76,vehicle.nissan.micra,0.0,0.0
117.86,vehicle.nissan.micra,0.0,0.0
117.94,vehicle.nissan.micra,0.0,0.0
118.08,vehicle.nissan.micra,0.0,0.0
118.13,vehicle.nissan.micra,0.0,0.0
118.29,vehicle.nissan.micra,0.0,0.0
118.33,vehicle.nissan.micra,0.0,0.0
118.47,vehicle.nissan.micra,0.0,0.0
118.58,vehicle.nissan.micra,0.0,0.0
118.63,vehicle.nissan.micra,0.0,0.0
118.76,vehicle.nissan.micra,0.0,0.0
118.81,vehicle.nissan.micra,0.0,0.0
118.94,vehicle.nissan.micra,0.0,0.0
119.03,vehicle.nissan.micra,0.0,0.0
119.1,vehicle.nissan.micra,0.0,0.0
119.26,vehicle.nissan.micra,0.0,0.0
119.3,vehicle.nissan.micra,0.0,0.0
119.48,vehicle.nissan.micra,0.0,0.0
119.57,vehicle.nissan.micra,0.0,0.0
119.68,vehicle.nissan.micra,0.0,0.0
119.7,vehicle.nissan.micra,0.0,0.0
119.91,vehicle.nissan.micra,0.0,0.0
120.0,vehicle.nissan.micra,0.0,0.0
120.05,vehicle.nissan.micra,0.0,0.0
120.13,vehicle.nissan.micra,0.0,0.0
120.2,vehicle.nissan.micra,0.0,0.0
120.36,vehicle.nissan.micra,0.0,0.0
120.45,vehicle.nissan.micra,0.0,0.0
120.54,vehicle.nissan.micra,0.0,0.0
120.67,vehicle.nissan.micra,0.0,0.0
120.71,vehicle.nissan.micra,0.0,0.0
120.85,vehicle.nissan.micra,0.0,0.0
120.94,vehicle.nissan.micra,0.0,0.0
121.0,vehicle.nissan.micra,0.0,0.0
121.18,vehicle.nissan.micra,0.0,0.0
121.28,vehicle.nissan.micra,0.0,0.0
121.37,vehicle.nissan.micra,0.0,0.0
121.54,vehicle.nissan.micra,0.0,0.0
121.58,vehicle.nissan.micra,0.0,0.0
121.7,vehicle.nissan.micra,0.0,0.0
121.75,vehicle.nissan.micra,0.0,0.0
121.88,vehicle.nissan.micra,0.0,0.0
121.93,vehicle.nissan.micra,0.0,0.0
122.04,vehicle.nissan.micra,0.0,0.0
122.14,vehicle.nissan.micra,0.0,0.0
122.2,vehicle.nissan.micra,0.0,0.0
122.35,vehicle.nissan.micra,0.0,0.0
122.48,vehicle.nissan.micra,0.0,0.0
122.59,vehicle.nissan.micra,0.0,0.0
122.67,vehicle.nissan.micra,0.0,0.0
122.74,vehicle.nissan.micra,0.0,0.0
122.85,vehicle.nissan.micra,0.0,0.0
122.94,vehicle.nissan.micra,0.0,0.0
123.03,vehicle.nissan.micra,0.0,0.0
123.14,vehicle.nissan.micra,0.0,0.0
123.24,vehicle.nissan.micra,0.0,0.0
123.34,vehicle.nissan.micra,0.0,0.0
123.48,vehicle.nissan.micra,0.0,0.0
123.53,vehicle.nissan.micra,0.0,0.0
123.62,vehicle.nissan.micra,0.0,0.0
123.75,vehicle.nissan.micra,0.0,0.0
123.89,vehicle.nissan.micra,0.0,0.0
123.94,vehicle.nissan.micra,0.0,0.0
124.0,vehicle.nissan.micra,0.0,0.0
124.15,vehicle.nissan.micra,0.0,0.0
124.25,vehicle.nissan.micra,0.0,0.0
124.39,vehicle.nissan.micra,0.0,0.0
124.43,vehicle.nissan.micra,0.0,0.0
124.55,vehicle.nissan.micra,0.0,0.0
124.64,vehicle.nissan.micra,0.0,0.0
124.74,vehicle.nissan.micra,0.0,0.0
124.89,vehicle.nissan.micra,0.0,0.0
124.99,vehicle.nissan.micra,0.0,0.0
125.03,vehicle.nissan.micra,0.0,0.0
125.23,vehicle.nissan.micra,0.0,0.0
125.27,vehicle.nissan.micra,0.0,0.0
125.32,vehicle.nissan.micra,0.0,0.0
125.47,vehicle.nissan.micra,0.0,0.0
125.59,vehicle.nissan.micra,0.0,0.0
125.67,vehicle.nissan.micra,0.0,0.0
125.77,vehicle.nissan.micra,0.0,0.0
125.87,vehicle.nissan.micra,0.0,0.0
125.91,vehicle.nissan.micra,0.0,0.0
126.04,vehicle.nissan.micra,0.0,0.0
126.14,vehicle.nissan.micra,0.0,0.0
126.23,vehicle.nissan.micra,0.0,0.0
126.38,vehicle.nissan.micra,0.0,0.0
126.47,vehicle.nissan.micra,0.0,0.0
126.56,vehicle.nissan.micra,0.0,0.0
126.65,vehicle.nissan.micra,0.0,0.0
126.75,vehicle.nissan.micra,0.0,0.0
126.88,vehicle.nissan.micra,0.0,0.0
126.92,vehicle.nissan.micra,0.0,0.0
127.07,vehicle.nissan.micra,0.0,0.0
127.15,vehicle.nissan.micra,0.0,0.0
127.25,vehicle.nissan.micra,0.0,0.0
127.34,vehicle.nissan.micra,0.0,0.0
127.47,vehicle.nissan.micra,0.0,0.0
127.56,vehicle.nissan.micra,0.0,0.0
127.69,vehicle.nissan.micra,0.008442825497436933,0.0
127.74,vehicle.nissan.micra,0.00445316384374951,0.0
127.84,vehicle.nissan.micra,0.003964588432544935,0.0
127.94,vehicle.nissan.micra,0.003821429853018198,0.0
128.04,vehicle.nissan.micra,0.0032140252991985172,0.0
128.17,vehicle.nissan.micra,0.00758279217064864,0.0
128.26,vehicle.nissan.micra,0.016206697088323667,0.0
128.34,vehicle.nissan.micra,0.03255299672952235,0.0
128.45,vehicle.nissan.micra,0.27869673092422315,0.0
128.59,vehicle.nissan.micra,0.9294865899296093,0.0
128.64,vehicle.nissan.micra,0.9671662127188113,0.0
128.74,vehicle.nissan.micra,1.3773725743209149,0.0
128.88,vehicle.nissan.micra,1.7861912751921132,0.0
128.98,vehicle.nissan.micra,2.070050207717258,0.0
129.07,vehicle.nissan.micra,2.424561435119838,0.0
129.15,vehicle.nissan.micra,2.812976424781545,0.0
129.24,vehicle.nissan.micra,3.0167151101900296,0.0
129.33,vehicle.nissan.micra,3.4620426463110325,0.0
129.43,vehicle.nissan.micra,3.736200441252482,0.0
129.56,vehicle.nissan.micra,3.7203387409188786,0.0
129.61,vehicle.nissan.micra,3.7007960194135587,0.0
129.74,vehicle.nissan.micra,3.6737429003305553,0.0
129.88,vehicle.nissan.micra,3.6712181439089973,0.0
129.94,vehicle.nissan.micra,3.961440485444018,0.0
130.03,vehicle.nissan.micra,4.659463830759107,0.0
130.22,vehicle.nissan.micra,5.521186938648335,0.0
130.27,vehicle.nissan.micra,5.801331366476581,0.0
130.36,vehicle.nissan.micra,6.215292462947352,0.0
130.41,vehicle.nissan.micra,6.643366672216757,0.0
130.54,vehicle.nissan.micra,6.975728813609592,0.0
130.68,vehicle.nissan.micra,7.719994238908535,0.0
130.73,vehicle.nissan.micra,7.992479823318451,0.0
130.89,vehicle.nissan.micra,8.820527824067204,0.0
130.93,vehicle.nissan.micra,9.107173689841936,0.0
131.07,vehicle.nissan.micra,9.940924433318854,0.0
131.12,vehicle.nissan.micra,9.940924433318854,0.0
131.26,vehicle.nissan.micra,10.755631714106567,0.0
131.35,vehicle.nissan.micra,11.31003091484042,0.0
131.44,vehicle.nissan.micra,11.769050884782764,0.0
131.53,vehicle.nissan.micra,11.734915575150039,0.0
131.63,vehicle.nissan.micra,11.70564349589224,0.0
131.72,vehicle.nissan.micra,11.651037433007987,0.0
131.87,vehicle.nissan.micra,11.62294675732337,0.0
131.91,vehicle.nissan.micra,11.60822437667398,0.0
132.04,vehicle.nissan.micra,12.194510048331608,0.0
132.14,vehicle.nissan.micra,12.345016697714732,0.0
132.25,vehicle.nissan.micra,12.227431551965743,0.0
132.33,vehicle.nissan.micra,12.128444983355175,0.0
132.45,vehicle.nissan.micra,11.652581386954049,0.0
132.54,vehicle.nissan.micra,11.479444455251882,0.0
132.64,vehicle.nissan.micra,11.112376713889688,0.0
132.74,vehicle.nissan.micra,10.59402087886226,0.0
132.83,vehicle.nissan.micra,10.43122816122131,0.0
132.96,vehicle.nissan.micra,9.956623006365431,0.0
133.01,vehicle.nissan.micra,9.835702845724482,0.0
133.19,vehicle.nissan.micra,9.414771506828936,0.0
133.23,vehicle.nissan.micra,9.301622012728824,0.0
133.35,vehicle.nissan.micra,8.99072107800697,0.0
133.44,vehicle.nissan.micra,8.919145679936747,0.0
133.53,vehicle.nissan.micra,8.71001484284583,0.0
133.6,vehicle.nissan.micra,8.65873600212901,0.0
133.76,vehicle.nissan.micra,8.646117495645646,0.0
133.8,vehicle.nissan.micra,8.668184756832979,0.0
133.98,vehicle.nissan.micra,8.583465374059367,0.0
134.03,vehicle.nissan.micra,8.572048069518948,0.0
134.18,vehicle.nissan.micra,8.541022893541665,0.0
134.28,vehicle.nissan.micra,8.5030603146119,0.0
134.37,vehicle.nissan.micra,8.475021323547432,0.0
134.47,vehicle.nissan.micra,8.094394442826413,0.0
134.53,vehicle.nissan.micra,7.631516881851585,0.0
134.6,vehicle.nissan.micra,7.448189128213048,0.0
134.7,vehicle.nissan.micra,6.876040553614056,0.0
134.91,vehicle.nissan.micra,6.480133164763269,0.0
134.95,vehicle.nissan.micra,6.334318278950553,0.0
135.08,vehicle.nissan.micra,6.173740904249714,0.0
135.14,vehicle.nissan.micra,6.141416838184366,0.0
135.27,vehicle.nissan.micra,6.140573989553481,0.0
135.35,vehicle.nissan.micra,6.17237996195526,0.0
135.44,vehicle.nissan.micra,6.2577905836735335,0.0
135.58,vehicle.nissan.micra,6.488569601768576,0.0
135.64,vehicle.nissan.micra,6.575472408255366,0.0
135.73,vehicle.nissan.micra,6.799697052660611,0.0
135.87,vehicle.nissan.micra,7.0751323439102105,0.0
135.96,vehicle.nissan.micra,7.158302938657081,0.0
136.05,vehicle.nissan.micra,7.1048135037700355,0.0
136.14,vehicle.nissan.micra,7.024969643158929,0.0
136.23,vehicle.nissan.micra,6.982207605418334,0.0
136.37,vehicle.nissan.micra,6.840493487752368,0.0
136.49,vehicle.nissan.micra,7.208039399175904,0.0
136.5,vehicle.nissan.micra,7.208039399175904,0.0
136.6,vehicle.nissan.micra,7.690161174222168,0.0
136.7,vehicle.nissan.micra,8.173795336106819,0.0
136.86,vehicle.nissan.micra,8.969033793751256,0.0
136.95,vehicle.nissan.micra,9.438708812297092,0.0
137.04,vehicle.nissan.micra,9.929993006880816,0.0
137.16,vehicle.nissan.micra,10.436578329251159,0.0
137.25,vehicle.nissan.micra,10.921717846629218,0.0
137.34,vehicle.nissan.micra,11.239571220368406,0.0
137.46,vehicle.nissan.micra,12.024692434638235,0.0
137.55,vehicle.nissan.micra,12.49780191186817,0.0
137.65,vehicle.nissan.micra,12.889040872280555,0.0
137.74,vehicle.nissan.micra,13.128634668971127,0.0
137.83,vehicle.nissan.micra,13.610131974221627,0.0
137.97,vehicle.nissan.micra,14.060095949707238,0.0
138.05,vehicle.nissan.micra,13.979273037329985,0.0
138.15,vehicle.nissan.micra,13.920274476444236,0.0
138.26,vehicle.nissan.micra,13.854662329166517,0.0
138.35,vehicle.nissan.micra,13.743948332089433,0.0
138.44,vehicle.nissan.micra,13.811473866166484,0.0
138.53,vehicle.nissan.micra,14.053315348650253,0.0
138.65,vehicle.nissan.micra,13.997901882194723,0.0
138.75,vehicle.nissan.micra,13.726320210215768,0.0
138.87,vehicle.nissan.micra,13.342160664636408,0.0
138.99,vehicle.nissan.micra,12.666944437513736,0.0
139.05,vehicle.nissan.micra,12.466872826359939,0.0
139.14,vehicle.nissan.micra,12.175303403613974,0.0
139.24,vehicle.nissan.micra,11.542537924280927,0.0
139.33,vehicle.nissan.micra,10.935437317099346,0.0
139.46,vehicle.nissan.micra,9.939422514771534,0.0
139.55,vehicle.nissan.micra,9.687992444736203,0.0
139.64,vehicle.nissan.micra,8.98874709798328,0.0
139.78,vehicle.nissan.micra,8.494894794010529,0.0
139.8,vehicle.nissan.micra,8.494894794010529,0.0
139.94,vehicle.nissan.micra,8.20196632665902,0.0
140.04,vehicle.nissan.micra,8.208606123877198,0.0
140.17,vehicle.nissan.micra,7.973823279913393,0.0
140.27,vehicle.nissan.micra,7.961165388492052,0.0
140.38,vehicle.nissan.micra,7.95371277236863,0.0
140.47,vehicle.nissan.micra,7.623365956320254,0.0
140.51,vehicle.nissan.micra,7.623365956320254,0.0
140.65,vehicle.nissan.micra,7.20684630398139,0.0
140.78,vehicle.nissan.micra,7.087151985188178,0.0
140.82,vehicle.nissan.micra,7.031551742683579,0.0
140.96,vehicle.nissan.micra,6.915288310621373,0.0
141.01,vehicle.nissan.micra,6.946333443908709,0.0
141.11,vehicle.nissan.micra,6.990947118608965,0.0
141.27,vehicle.nissan.micra,7.163335661910889,0.0
141.32,vehicle.nissan.micra,7.277130818007308,0.0
141.44,vehicle.nissan.micra,7.542331833267858,0.0
141.54,vehicle.nissan.micra,7.849031811382096,0.0
141.63,vehicle.nissan.micra,7.997904087009772,0.0
141.74,vehicle.nissan.micra,8.623084743245965,0.0
141.84,vehicle.nissan.micra,8.839514134340646,0.0
141.98,vehicle.nissan.micra,9.480685585457518,0.0
142.03,vehicle.nissan.micra,9.466970995942017,0.0
142.19,vehicle.nissan.micra,9.384307131023466,0.0
142.23,vehicle.nissan.micra,9.36155076117476,0.0
142.37,vehicle.nissan.micra,9.274485926380995,0.0
142.42,vehicle.nissan.micra,9.212594091688567,0.0
142.55,vehicle.nissan.micra,9.572938274370483,0.0
142.64,vehicle.nissan.micra,9.820994214487756,0.0
142.73,vehicle.nissan.micra,10.38757878842977,0.0
142.86,vehicle.nissan.micra,10.843294791914971,0.0
142.95,vehicle.nissan.micra,11.381593179328208,0.0
143.04,vehicle.nissan.micra,11.855903172455855,0.0
143.19,vehicle.nissan.micra,12.585487114528343,0.0
143.23,vehicle.nissan.micra,12.810751291236045,0.0
143.38,vehicle.nissan.micra,13.29269839480256,0.0
143.47,vehicle.nissan.micra,13.681502082458504,0.0
143.56,vehicle.nissan.micra,14.03245885006197,0.0
143.6,vehicle.nissan.micra,14.03245885006197,0.0
143.7,vehicle.nissan.micra,14.407783875280849,0.0
143.84,vehicle.nissan.micra,15.141752860253934,0.0
143.94,vehicle.nissan.micra,15.630899944479843,0.0
144.03,vehicle.nissan.micra,15.737146682119045,0.0
144.12,vehicle.nissan.micra,15.706771777369116,0.0
144.24,vehicle.nissan.micra,15.674095614980045,0.0
144.37,vehicle.nissan.micra,15.639097909912085,0.0
144.46,vehicle.nissan.micra,15.628535114904386,0.0
144.57,vehicle.nissan.micra,15.931483352085937,0.0
144.62,vehicle.nissan.micra,16.135498061960778,0.0
144.79,vehicle.nissan.micra,16.723649529264648,0.0
144.85,vehicle.nissan.micra,16.915860807083742,0.0
144.98,vehicle.nissan.micra,17.512206987850895,0.0
145.08,vehicle.nissan.micra,17.904985887652987,0.0
145.17,vehicle.nissan.micra,18.074231522892774,0.0
145.27,vehicle.nissan.micra,18.492153643904004,0.0
145.36,vehicle.nissan.micra,18.82363442419158,0.0
145.45,vehicle.nissan.micra,19.010218305403704,0.0
145.54,vehicle.nissan.micra,19.357842779926077,0.0
145.63,vehicle.nissan.micra,19.676217218466796,0.0
145.76,vehicle.nissan.micra,20.031859622671846,0.0
145.86,vehicle.nissan.micra,20.40945181851647,0.0
145.95,vehicle.nissan.micra,20.744753330350754,0.0
146.04,vehicle.nissan.micra,20.914854770403917,0.0
146.14,vehicle.nissan.micra,21.223704882482362,0.0
146.24,vehicle.nissan.micra,21.26485577699397,0.0
146.34,vehicle.nissan.micra,21.120343333231943,0.0
146.44,vehicle.nissan.micra,20.881665617728032,0.0
146.53,vehicle.nissan.micra,20.602564195779372,0.0
146.6,vehicle.nissan.micra,20.466393713108886,0.0
146.78,vehicle.nissan.micra,20.052946675127405,0.0
146.87,vehicle.nissan.micra,19.81025546652565,0.0
146.98,vehicle.nissan.micra,19.60688434660688,0.0
147.03,vehicle.nissan.micra,19.51301542905062,0.0
147.19,vehicle.nissan.micra,19.190938160248248,0.0
147.23,vehicle.nissan.micra,19.06050313842179,0.0
147.35,vehicle.nissan.micra,18.79272707215863,0.0
147.45,vehicle.nissan.micra,18.589699360003916,0.0
147.54,vehicle.nissan.micra,18.714910273320914,0.0
147.66,vehicle.nissan.micra,18.193513938188026,0.0
147.7,vehicle.nissan.micra,18.018391076436615,0.0
147.84,vehicle.nissan.micra,17.59608755771906,0.0
147.94,vehicle.nissan.micra,17.413603400254175,0.0
148.04,vehicle.nissan.micra,17.147673779339033,0.0
148.15,vehicle.nissan.micra,17.109666478706004,0.0
148.2,vehicle.nissan.micra,17.101866309615538,0.0
148.35,vehicle.nissan.micra,17.083183207069183,0.0
148.44,vehicle.nissan.micra,17.04854903929365,0.0
148.53,vehicle.nissan.micra,16.895368404739948,0.0
148.65,vehicle.nissan.micra,16.432377301620534,0.0
148.7,vehicle.nissan.micra,16.233939516455653,0.0
148.85,vehicle.nissan.micra,15.670516116247489,0.0
148.99,vehicle.nissan.micra,15.326478322841535,0.0
149.03,vehicle.nissan.micra,15.162759255577775,0.0
149.14,vehicle.nissan.micra,14.84094603109841,0.0
149.28,vehicle.nissan.micra,14.32144373342175,0.0
149.37,vehicle.nissan.micra,14.036108172154705,0.0
149.47,vehicle.nissan.micra,13.73807494690295,0.0
149.57,vehicle.nissan.micra,13.457370867587688,0.0
149.61,vehicle.nissan.micra,13.457370867587688,0.0
149.7,vehicle.nissan.micra,13.159772434694858,0.0
149.84,vehicle.nissan.micra,12.730432177967275,0.0
149.94,vehicle.nissan.micra,12.462249923915907,0.0
150.04,vehicle.nissan.micra,12.2427982650421,0.0
150.18,vehicle.nissan.micra,12.233701654188875,0.0
150.33,vehicle.nissan.micra,12.173239921094604,0.0
150.38,vehicle.nissan.micra,12.126867928517909,0.0
150.43,vehicle.nissan.micra,12.069455638927643,0.0
150.57,vehicle.nissan.micra,11.73516485071894,0.0
150.67,vehicle.nissan.micra,11.084245127829849,0.0
150.71,vehicle.nissan.micra,10.805527796186315,0.0
150.81,vehicle.nissan.micra,10.579055367527738,0.0
150.95,vehicle.nissan.micra,9.995658934387826,0.0
151.08,vehicle.nissan.micra,9.648632737646622,0.0
151.17,vehicle.nissan.micra,9.641413009117766,0.0
151.22,vehicle.nissan.micra,9.386891597201368,0.0
151.34,vehicle.nissan.micra,8.890178958360424,0.0
151.48,vehicle.nissan.micra,8.628622737467571,0.0
151.54,vehicle.nissan.micra,8.56797381999636,0.0
151.68,vehicle.nissan.micra,8.475669551761726,0.0
151.72,vehicle.nissan.micra,8.448479777820895,0.0
151.82,vehicle.nissan.micra,8.427843743422589,0.0
151.91,vehicle.nissan.micra,8.452632389359572,0.0
152.04,vehicle.nissan.micra,8.525744018753338,0.0
152.14,vehicle.nissan.micra,8.639875437110849,0.0
152.23,vehicle.nissan.micra,8.79262915109176,0.0
152.32,vehicle.nissan.micra,9.003886653128369,0.0
152.48,vehicle.nissan.micra,9.39085625685117,0.0
152.57,vehicle.nissan.micra,9.716012714099557,0.0
152.62,vehicle.nissan.micra,9.716012714099557,0.0
152.82,vehicle.nissan.micra,10.17851337484116,0.0
152.87,vehicle.nissan.micra,10.184707637537997,0.0
152.98,vehicle.nissan.micra,10.198978183268359,0.0
153.02,vehicle.nissan.micra,10.185231391678876,0.0
153.11,vehicle.nissan.micra,10.174587680167294,0.0
153.21,vehicle.nissan.micra,10.179574228343863,0.0
153.3,vehicle.nissan.micra,10.549428535545635,0.0
153.49,vehicle.nissan.micra,11.227111552903395,0.0
153.53,vehicle.nissan.micra,11.458132609807379,0.0
153.64,vehicle.nissan.micra,11.880543747677056,0.0
153.74,vehicle.nissan.micra,12.425225759588413,0.0
153.85,vehicle.nissan.micra,12.898794999238959,0.0
153.98,vehicle.nissan.micra,13.527253846589641,0.0
154.03,vehicle.nissan.micra,13.74483635325521,0.0
154.17,vehicle.nissan.micra,14.357789879133955,0.0
154.25,vehicle.nissan.micra,14.561027125609826,0.0
154.35,vehicle.nissan.micra,15.026946588006291,0.0
154.49,vehicle.nissan.micra,15.695413563042901,0.0
154.55,vehicle.nissan.micra,15.906200505930734,0.0
154.69,vehicle.nissan.micra,16.50242213209482,0.0
154.7,vehicle.nissan.micra,16.50242213209482,0.0
154.82,vehicle.nissan.micra,16.821431306430878,0.0
154.94,vehicle.nissan.micra,16.808908792948262,0.0
155.0,vehicle.nissan.micra,16.806291848202754,0.0
155.17,vehicle.nissan.micra,16.711221512654554,0.0
155.26,vehicle.nissan.micra,16.641076471005675,0.0
155.35,vehicle.nissan.micra,16.875664497338466,0.0
155.44,vehicle.nissan.micra,16.910992952004396,0.0
155.6,vehicle.nissan.micra,16.657391461677577,0.0
155.65,vehicle.nissan.micra,16.536413339641253,0.0
155.79,vehicle.nissan.micra,16.07698908406361,0.0
155.84,vehicle.nissan.micra,15.982009394732748,0.0
155.9,vehicle.nissan.micra,15.874482668434837,0.0
156.09,vehicle.nissan.micra,15.503283839389878,0.0
156.1,vehicle.nissan.micra,15.503283839389878,0.0
156.29,vehicle.nissan.micra,14.964859386606594,0.0
156.34,vehicle.nissan.micra,14.816487416577168,0.0
156.49,vehicle.nissan.micra,14.28698639834122,0.0
156.58,vehicle.nissan.micra,13.862286807680377,0.0
156.68,vehicle.nissan.micra,13.40021762434262,0.0
156.74,vehicle.nissan.micra,13.07433640807857,0.0
156.85,vehicle.nissan.micra,12.511960259851465,0.0
156.93,vehicle.nissan.micra,11.968123152793241,0.0
157.1,vehicle.nissan.micra,11.054334414620659,0.0
157.1,vehicle.nissan.micra,11.054334414620659,0.0
157.26,vehicle.nissan.micra,9.947709858760733,0.0
157.35,vehicle.nissan.micra,16.338908810034216,0.0
157.51,vehicle.nissan.micra,14.336139135699366,0.0
157.51,vehicle.nissan.micra,14.336139135699366,0.0
157.69,vehicle.nissan.micra,12.799491231540847,0.0
157.79,vehicle.nissan.micra,11.897340016090986,0.0
157.8,vehicle.nissan.micra,11.40358159535069,0.0
157.98,vehicle.nissan.micra,10.07911593606227,0.0
158.07,vehicle.nissan.micra,9.205207902631338,0.0
158.17,vehicle.nissan.micra,8.73746942096125,0.0
158.22,vehicle.nissan.micra,8.309244860462977,0.0
158.31,vehicle.nissan.micra,7.482985166816649,0.0
158.46,vehicle.nissan.micra,6.4235328611793285,0.0
158.56,vehicle.nissan.micra,5.806789644682114,0.0
158.65,vehicle.nissan.micra,5.37642566189667,0.0
158.7,vehicle.nissan.micra,5.248610239009732,0.0
158.84,vehicle.nissan.micra,5.01464906259043,0.0
158.9,vehicle.nissan.micra,5.039962488176992,0.0
159.05,vehicle.nissan.micra,5.259404904557474,0.0
159.15,vehicle.nissan.micra,5.6454361980015095,0.0
159.23,vehicle.nissan.micra,6.152449171247624,0.0
159.3,vehicle.nissan.micra,6.470577176953256,0.0
159.47,vehicle.nissan.micra,7.579124161404214,0.0
159.55,vehicle.nissan.micra,8.369464719971786,0.0
159.64,vehicle.nissan.micra,9.214546903255336,0.0
159.7,vehicle.nissan.micra,9.694188119549322,0.0
159.87,vehicle.nissan.micra,10.977600008141009,0.0
159.9,vehicle.nissan.micra,11.391844096896262,0.0
160.07,vehicle.nissan.micra,12.836883823961553,0.0
160.21,vehicle.nissan.micra,14.186946615245597,0.0
160.26,vehicle.nissan.micra,14.665460280307428,0.0
160.38,vehicle.nissan.micra,15.145986548311596,0.0
160.43,vehicle.nissan.micra,15.651215933179978,0.0
160.54,vehicle.nissan.micra,7.296122117958233,0.0
160.64,vehicle.nissan.micra,6.900738038272831,0.0
160.78,vehicle.nissan.micra,6.556451403708272,0.0
160.87,vehicle.nissan.micra,6.5096484668919,0.0
160.96,vehicle.nissan.micra,6.528456832899407,0.0
161.06,vehicle.nissan.micra,6.70174699671116,0.0
161.11,vehicle.nissan.micra,6.843167875146365,0.0
161.26,vehicle.nissan.micra,7.426786596110473,0.0
161.31,vehicle.nissan.micra,7.541169797219056,0.0
161.43,vehicle.nissan.micra,6.751085107075053,0.0
161.54,vehicle.nissan.micra,5.031187364130828,0.0
161.68,vehicle.nissan.micra,3.3401187226513107,0.0
161.77,vehicle.nissan.micra,2.507574460858632,0.0
161.8,vehicle.nissan.micra,2.3586566155456614,0.0
161.92,vehicle.nissan.micra,1.5804231723101456,0.0
162.05,vehicle.nissan.micra,1.2607333923125776,0.0
162.14,vehicle.nissan.micra,1.0069950749061995,0.0
162.29,vehicle.nissan.micra,0.6748073691672747,0.0
162.33,vehicle.nissan.micra,0.5381662848710127,0.0
162.43,vehicle.nissan.micra,0.4019319433815164,0.0
162.56,vehicle.nissan.micra,0.10282979769725868,0.0
162.65,vehicle.nissan.micra,0.05277922386115976,0.0
162.82,vehicle.nissan.micra,0.0048892818899136554,0.0
162.87,vehicle.nissan.micra,0.052021819132676,0.0
162.96,vehicle.nissan.micra,0.07433829016772435,0.0
163.04,vehicle.nissan.micra,0.1266528985347669,0.0
163.13,vehicle.nissan.micra,0.17678881273373664,0.0
163.27,vehicle.nissan.micra,0.22642083117994602,0.0
163.36,vehicle.nissan.micra,0.25349698636668083,0.0
163.45,vehicle.nissan.micra,0.1029485569849609,0.0
163.5,vehicle.nissan.micra,0.08987448060294002,0.0
163.64,vehicle.nissan.micra,0.45151212997021256,0.0
163.77,vehicle.nissan.micra,1.1019657482537348,0.0
163.87,vehicle.nissan.micra,1.552290623671381,0.0
163.97,vehicle.nissan.micra,2.0028392107092454,0.0
