Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(degree)
27.85,toyota.prius,3.01,-4.24927
27.96,toyota.prius,3.0,-4.23226
28.06,toyota.prius,3.0,-4.2117
28.16,toyota.prius,2.99,-4.18869
28.26,toyota.prius,2.98,-4.18869
28.36,toyota.prius,2.98,-4.16199
28.47,toyota.prius,2.97,-4.13213
28.57,toyota.prius,2.96,-4.10345
28.67,toyota.prius,2.95,-4.06693
28.77,toyota.prius,2.94,-4.06693
28.87,toyota.prius,2.93,-4.02929
28.98,toyota.prius,2.93,-3.99164
29.08,toyota.prius,2.92,-3.95505
29.18,toyota.prius,2.92,-3.92163
29.28,toyota.prius,2.92,-3.92163
29.38,toyota.prius,2.93,-3.89468
29.48,toyota.prius,2.93,-3.87264
29.59,toyota.prius,2.93,-3.8619
29.69,toyota.prius,2.93,-3.85116
29.79,toyota.prius,2.94,-3.85116
29.89,toyota.prius,2.94,-3.83883
29.99,toyota.prius,2.94,-3.82034
30.1,toyota.prius,2.93,-3.79883
30.2,toyota.prius,2.93,-3.77224
30.3,toyota.prius,2.92,-3.77224
30.4,toyota.prius,2.91,-3.74185
30.5,toyota.prius,2.91,-3.70483
30.6,toyota.prius,2.9,-3.66928
30.71,toyota.prius,2.9,-3.63022
30.81,toyota.prius,2.9,-3.63022
30.91,toyota.prius,2.9,-3.59314
31.01,toyota.prius,2.9,-3.5596
31.11,toyota.prius,2.9,-3.52817
31.21,toyota.prius,2.85,-3.52817
31.32,toyota.prius,2.86,-3.50329
31.42,toyota.prius,2.87,-3.48593
31.52,toyota.prius,2.88,-3.46814
31.62,toyota.prius,2.88,-3.45117
31.72,toyota.prius,2.89,-3.45117
31.82,toyota.prius,2.89,-3.42828
31.93,toyota.prius,2.89,-3.40374
32.03,toyota.prius,2.89,-3.37698
32.13,toyota.prius,2.83,-3.37698
32.23,toyota.prius,2.83,-3.34674
32.33,toyota.prius,2.83,-3.31192
32.43,toyota.prius,2.83,-3.27768
32.54,toyota.prius,2.83,-3.23867
32.64,toyota.prius,2.84,-3.23867
32.74,toyota.prius,2.84,-3.20178
32.84,toyota.prius,2.84,-3.16568
32.94,toyota.prius,2.85,-3.13284
33.04,toyota.prius,2.8,-3.13284
33.15,toyota.prius,2.82,-3.10672
33.25,toyota.prius,2.83,-3.08618
33.35,toyota.prius,2.84,-3.06952
33.45,toyota.prius,2.85,-3.05645
33.55,toyota.prius,2.85,-3.05645
33.65,toyota.prius,2.91,-3.01742
33.76,toyota.prius,2.91,-3.01742
33.86,toyota.prius,2.9,-2.99071
33.96,toyota.prius,2.9,-2.95941
34.06,toyota.prius,2.94,-2.9249
34.16,toyota.prius,2.88,-2.9249
34.26,toyota.prius,2.88,-2.8869
34.37,toyota.prius,2.87,-2.8449
34.47,toyota.prius,2.87,-2.80749
34.57,toyota.prius,2.87,-2.7692
34.67,toyota.prius,2.88,-2.7692
34.77,toyota.prius,2.88,-2.73498
34.87,toyota.prius,2.89,-2.70593
34.97,toyota.prius,2.9,-2.68591
35.08,toyota.prius,2.85,-2.68591
35.18,toyota.prius,2.86,-2.6741
35.28,toyota.prius,2.87,-2.66165
35.38,toyota.prius,2.87,-2.6413
35.48,toyota.prius,2.82,-2.6413
35.58,toyota.prius,2.83,-2.61969
35.69,toyota.prius,2.83,-2.59207
35.79,toyota.prius,2.83,-2.56274
35.89,toyota.prius,2.83,-2.53085
35.99,toyota.prius,2.83,-2.53085
36.09,toyota.prius,2.83,-2.49472
36.19,toyota.prius,2.84,-2.45712
36.29,toyota.prius,2.84,-2.42013
36.4,toyota.prius,2.79,-2.42013
36.5,toyota.prius,2.79,-2.38174
36.6,toyota.prius,2.8,-2.34924
36.7,toyota.prius,2.81,-2.31763
36.8,toyota.prius,2.77,-2.31763
36.9,toyota.prius,2.78,-2.29171
37.01,toyota.prius,2.8,-2.27191
37.11,toyota.prius,2.81,-2.25454
37.21,toyota.prius,2.77,-2.25454
37.31,toyota.prius,2.78,-2.2351
37.41,toyota.prius,2.79,-2.21087
37.51,toyota.prius,2.8,-2.18506
37.62,toyota.prius,2.75,-2.18506
37.72,toyota.prius,2.76,-2.16287
37.82,toyota.prius,2.77,-2.13708
37.92,toyota.prius,2.77,-2.10702
38.02,toyota.prius,2.72,-2.10702
38.12,toyota.prius,2.73,-2.07568
38.22,toyota.prius,2.74,-2.04233
38.33,toyota.prius,2.75,-2.00726
38.43,toyota.prius,2.7,-2.00726
38.53,toyota.prius,2.72,-1.96633
38.63,toyota.prius,2.73,-1.92852
38.73,toyota.prius,2.75,-1.89829
38.83,toyota.prius,2.71,-1.89829
38.93,toyota.prius,2.73,-1.8732
39.04,toyota.prius,2.75,-1.85666
39.14,toyota.prius,2.77,-1.84021
39.24,toyota.prius,2.73,-1.84021
39.34,toyota.prius,2.74,-1.82479
39.44,toyota.prius,2.76,-1.80667
39.54,toyota.prius,2.76,-1.78933
39.65,toyota.prius,2.72,-1.78933
39.75,toyota.prius,2.73,-1.77234
39.85,toyota.prius,2.73,-1.75784
39.95,toyota.prius,2.69,-1.75784
40.05,toyota.prius,2.65,-1.74633
40.15,toyota.prius,2.66,-1.73748
40.26,toyota.prius,2.68,-1.72922
40.36,toyota.prius,2.64,-1.72922
40.46,toyota.prius,2.66,-1.72714
40.56,toyota.prius,2.68,-1.7247
40.66,toyota.prius,2.7,-1.72214
40.76,toyota.prius,2.66,-1.72214
40.86,toyota.prius,2.69,-1.72457
40.97,toyota.prius,2.71,-1.73718
41.07,toyota.prius,2.73,-1.7514
41.17,toyota.prius,2.69,-1.7514
41.27,toyota.prius,2.71,-1.76409
41.37,toyota.prius,2.73,-1.7695
41.47,toyota.prius,2.74,-1.76987
41.57,toyota.prius,2.69,-1.76987
41.68,toyota.prius,2.7,-1.76761
41.78,toyota.prius,2.71,-1.76349
41.88,toyota.prius,2.72,-1.7517
41.98,toyota.prius,2.68,-1.7517
42.08,toyota.prius,2.69,-1.74179
42.18,toyota.prius,2.7,-1.72787
42.28,toyota.prius,2.72,-1.71555
42.39,toyota.prius,2.68,-1.71555
42.49,toyota.prius,2.69,-1.70751
42.59,toyota.prius,2.71,-1.70154
42.69,toyota.prius,2.73,-1.70126
42.79,toyota.prius,2.7,-1.70126
42.89,toyota.prius,2.72,-1.7095
43.0,toyota.prius,2.74,-1.72366
43.1,toyota.prius,2.7,-1.72366
43.2,toyota.prius,2.66,-1.73946
43.3,toyota.prius,2.68,-1.75085
43.4,toyota.prius,2.7,-1.75942
43.5,toyota.prius,2.66,-1.75942
43.61,toyota.prius,2.67,-1.76495
43.71,toyota.prius,2.68,-1.76883
43.81,toyota.prius,2.69,-1.7645
43.91,toyota.prius,2.7,-1.75662
44.01,toyota.prius,2.7,-1.75662
44.11,toyota.prius,2.71,-1.74328
44.22,toyota.prius,2.71,-1.72967
44.32,toyota.prius,2.67,-1.72967
44.42,toyota.prius,2.62,-1.71521
44.52,toyota.prius,2.64,-1.70126
44.62,toyota.prius,2.66,-1.68722
44.73,toyota.prius,2.68,-1.67767
44.83,toyota.prius,2.7,-1.67767
44.93,toyota.prius,2.72,-1.67456
45.03,toyota.prius,2.74,-1.6817
45.13,toyota.prius,2.76,-1.69864
45.23,toyota.prius,2.72,-1.69864
45.34,toyota.prius,2.74,-1.72021
45.44,toyota.prius,2.76,-1.73699
45.54,toyota.prius,2.77,-1.74081
45.64,toyota.prius,2.72,-1.74081
45.74,toyota.prius,2.73,-1.7366
45.84,toyota.prius,2.73,-1.72473
45.95,toyota.prius,2.74,-1.7091
46.05,toyota.prius,2.69,-1.7091
46.15,toyota.prius,2.69,-1.68878
46.25,toyota.prius,2.7,-1.66882
46.35,toyota.prius,2.71,-1.6477
46.45,toyota.prius,2.67,-1.6477
46.55,toyota.prius,2.68,-1.62964
46.66,toyota.prius,2.7,-1.61276
46.76,toyota.prius,2.72,-1.59811
46.86,toyota.prius,2.68,-1.59811
46.96,toyota.prius,2.7,-1.58737
47.06,toyota.prius,2.72,-1.46362
47.16,toyota.prius,2.75,-1.38292
47.27,toyota.prius,2.71,-1.38292
47.37,toyota.prius,2.73,-1.36065
47.47,toyota.prius,2.74,-1.35205
47.57,toyota.prius,2.76,-1.42539
47.67,toyota.prius,2.76,-1.44977
