Time [s],Speed [mph],Speed [mps],Acceleration Requested [mps2],Acceleration Achieved [mps2],Calculated Acceleration [mps2],
277.7,11.98957169,5.359824076,1.5,1.444866173,1.450537708,
277.8,12.29929352,5.498282275,1.5,1.444314713,1.384583307,
277.9,12.61063017,5.637462363,1.5,1.431204639,1.391802213,
278,12.96894055,5.797641617,1.5,1.455015576,1.601794064,
278.1,13.29375976,5.942848955,1.5,1.458558638,1.452074761,
278.2,13.60331054,6.08123069,1.5,1.447195607,1.383818676,
278.3,13.91481791,6.220487101,1.5,1.444151936,1.39256544,
278.4,14.27601107,6.38195507,1.5,1.455711902,1.61468123,
278.5,14.5986733,6.52619815,1.5,1.458202937,1.442432174,
278.6,14.90976632,6.66526933,1.5,1.447620995,1.390713125,
278.7,15.21942543,6.803699491,1.5,1.44424562,1.384302925,
278.8,15.53075926,6.94287832,1.5,1.433730571,1.391789618,
278.9,15.84024408,7.081230568,1.5,1.441254438,1.383523808,
279,16.2006822,7.242361003,1.5,1.444009258,1.611305886,
279.1,16.47689201,7.365837977,1.5,1.444607609,1.234770912,
279.2,16.77353502,7.498449416,1.5,1.433248282,1.326115657,
279.3,17.08480913,7.637601548,1.5,1.430702973,1.391522649,
279.4,17.394531,7.776059766,1.5,1.430506305,1.384583498,
279.5,17.70586761,7.915239836,1.5,1.430417287,1.391802022,
279.6,18.01559227,8.053699304,1.5,1.419465784,1.384596009,
279.7,18.37593207,8.214785787,1.5,1.427482217,1.610866365,
279.8,18.64997626,8.337294634,1.5,1.419507533,1.225089638,
279.9,18.99692804,8.492396132,1.5,1.427468246,1.551016457,
280,19.32205458,8.637740864,1.5,1.420050978,1.453448708,
280.1,19.58277398,8.754292993,1.5,1.40572336,1.165522401,
280.2,19.93010643,8.909564662,0.313982194,1.5,1.552718166,
280.3,20.20370262,9.031873237,0,1.223086921,1.223086921,7.5
280.4,20.50196875,9.16521028,0,1.278229309,1.333371697,
280.5,20.86034342,9.325418267,0,1.386180006,1.602081401,
280.6,21.03818722,9.404921651,0,1.238393653,0.795034594,
280.7,21.11324224,9.43847428,0,1.057820245,0.335526611,
280.8,21.17554369,9.466325555,0,0.927935707,0.278513015,
280.9,21.09036622,9.428247773,0,0.74097658,-0.380778179,
281,20.96657598,9.372908526,0,0.579180383,-0.553393,
281.1,20.79285211,9.295246919,0,0.42853625,-0.776616808,
281.2,20.60712568,9.212219683,0,0.30265531,-0.830273152,
281.3,20.42036497,9.128730083,0,0.199241482,-0.834896797,
281.4,20.28439889,9.067947741,0,0.131986025,-0.607823999,
281.5,20.15910422,9.01193595,0,0.07874722,-0.560118441,
281.6,20.08322837,8.978016373,0,0.048894126,-0.3391961,
281.7,20.02128455,8.950324973,0,0.027173567,-0.276914257,
281.8,19.90988716,8.900525831,0,-0.005649275,-0.497991904,
281.9,19.883872,8.888896,0,-0.012158048,-0.116298416,
282,19.883872,8.888896,0,-0.011482601,0,
282.1,19.8350325,8.867062768,0,-0.022369439,-0.218332531,
282.2,19.8217349,8.8611182,0,-0.024223254,-0.059445734,
282.3,19.77297051,8.839318542,0,-0.09627744,-0.217996792,
282.4,19.7595978,8.8333404,0,-0.165935098,-0.059781473,
282.5,19.71045565,8.811371869,0,-0.257023444,-0.219685521,
282.6,19.6974607,8.8055626,0,-0.299679811,-0.058092744,
282.7,19.6974607,8.8055626,0,-0.316456142,0,
282.8,19.64857307,8.783707849,0,-0.341309178,-0.218547718,
282.9,19.6353236,8.7777848,0,-0.325231797,-0.059230547,
283,19.6353236,8.7777848,0,-0.297562147,0,
283.1,19.59453212,8.759549356,0,-0.267849037,-0.182354612,
283.2,19.5731865,8.750007,0,-0.231106562,-0.095423653,
283.3,19.53668571,8.733689671,0,-0.197520394,-0.163173446,
283.4,19.54775171,8.73863662,0,-0.164655718,0.049469535,
283.5,19.53665258,8.733674859,0,-0.139130678,-0.049617657,
283.6,19.47452305,8.705900444,0,-0.136058094,-0.277744411,
283.7,19.4489123,8.6944514,0,-0.127936909,-0.114490552,
283.8,19.41244846,8.678150587,0,-0.111187728,-0.163008288,
283.9,19.3867752,8.6666736,0,-0.111111306,-0.114769977,
284,19.3867752,8.6666736,0,-0.111111306,0,
284.1,19.35012438,8.650289199,0,-0.108386888,-0.163844171,
284.2,19.3246381,8.6388958,0,-0.111111306,-0.113934094,
284.3,19.3246381,8.6388958,0,-0.100211466,0,
284.4,19.28816648,8.622591508,0,-0.105374547,-0.163043076,
284.5,19.262501,8.611118,0,-0.10012703,-0.114735189,
284.6,19.22605503,8.594825177,0,-0.105368812,-0.162928385,
284.7,19.2368272,8.599640774,0,-0.102961011,0.048156014,
284.8,19.262501,8.611118,0,-0.086295007,0.114772371,
284.9,19.22590614,8.594758615,0,-0.09151318,-0.163594003,
285,19.2003639,8.5833402,0,-0.097222393,-0.114184262,
285.1,19.2003639,8.5833402,0,-0.088104662,0,
285.2,19.236926,8.599684941,0,-0.075161101,0.163447562,
285.3,19.262501,8.611118,0,-0.061285894,0.114330703,
285.4,19.22602726,8.59481276,0,-0.071911998,-0.163052553,
285.5,19.23710178,8.599763519,0,-0.066955734,0.04950763,
285.6,19.262501,8.611118,0,-0.047391267,0.113544923,
285.7,19.262501,8.611118,0,-0.04166674,0,
285.8,19.262501,8.611118,0,-0.033516325,0,
285.9,19.262501,8.611118,0,-0.027777826,0,
286,19.29900797,8.627438093,0,-0.019617772,0.163201091,
286.1,19.3246381,8.6388958,0,-0.005696705,0.114577174,
286.2,19.3246381,8.6388958,0,-4.16E-18,0,
286.3,19.3246381,8.6388958,0,-4.16E-18,0,
286.4,19.3246381,8.6388958,0,0.008152154,0,
286.5,19.3246381,8.6388958,0,0.013888913,0,
286.6,19.3246381,8.6388958,0,0.022035332,0,
286.7,19.3246381,8.6388958,0,0.019627532,0,
286.8,19.36116254,8.655223705,0,0.022052873,0.163279202,
286.9,19.3867752,8.6666736,0,0.035957527,0.114499063,
287,19.35027662,8.650357256,0,0.03350856,-0.163163595,
287.1,19.36141191,8.655335182,0,0.035997525,0.04977931,
287.2,19.35011993,8.650287209,0,0.025301158,-0.050479782,
287.3,19.36128702,8.65527935,0,0.022080696,0.049921463,
287.4,19.3867752,8.6666736,0,0.035930454,0.113942605,
287.5,19.35630792,8.653053493,0,0.026645013,-0.136201199,
287.6,19.3246381,8.6388958,0,0.013888913,-0.141577066,
287.7,19.34870884,8.649656398,0,0.019269217,0.107606079,
287.8,19.3867752,8.6666736,0,0.027777826,0.170172186,
287.9,19.3867752,8.6666736,0,0.027777826,0,
288,19.36272077,8.655920293,0,0.014241114,-0.107533168,
288.1,19.34858371,8.649600456,0,0.005352333,-0.063198432,
288.2,19.3867752,8.6666736,0,0.013888913,0.170731599,
288.3,19.36253564,8.655837536,0,0.008470876,-0.108360742,
288.4,19.3246381,8.6388958,0,-1.39E-18,-0.169417523,
288.5,19.3246381,8.6388958,0,-1.39E-18,0,
288.6,19.34870831,8.649656158,0,0.005380184,0.107603682,
288.7,19.3867752,8.6666736,0,0.013888913,0.170174582,
288.8,19.37525743,8.66152469,0,0.003150496,-0.051489149,
288.9,19.3246381,8.6388958,0,-0.013888913,-0.226289116,
289,19.3360933,8.644016739,0,-0.003170261,0.051209442,
289.1,19.3867752,8.6666736,0,0.005669214,0.226568823,
289.2,19.3867752,8.6666736,0,0.008193203,0,
289.3,19.37507038,8.661441071,0,0.003080863,-0.05232534,
289.4,19.33652371,8.644209149,0,-0.011232236,-0.172319387,
289.5,19.37514464,8.661474267,0,0.004210391,0.172651348,
289.6,19.33641176,8.644159104,0,0.002631654,-0.173151798,
289.7,19.3867752,8.6666736,0,0.008508609,0.225145177,
289.8,19.3867752,8.6666736,0,1.39E-18,0,
289.9,19.3867752,8.6666736,0,1.39E-18,0,
290,19.3867752,8.6666736,0,0.005376658,0,
290.1,19.37489,8.661360436,0,0.005879995,-0.053131695,
290.2,19.3246381,8.6388958,0,-0.013888913,-0.22464657,
290.3,19.33646141,8.6441813,0,-0.005828124,0.052855047,
290.4,19.3867752,8.6666736,0,0.013888913,0.224923218,
290.5,19.3867752,8.6666736,0,0.013888913,0,
290.6,19.3867752,8.6666736,0,0.008508729,0,
290.7,19.3867752,8.6666736,0,1.39E-18,0,
290.8,19.3867752,8.6666736,0,0.002574457,0,
290.9,19.3867752,8.6666736,0,0.013888913,0,
291,19.3867752,8.6666736,0,0.011328441,0,
291.1,19.3867752,8.6666736,0,-1.39E-18,0,
291.2,19.3867752,8.6666736,0,-1.39E-18,0,
291.3,19.3867752,8.6666736,0,0.002616267,0,
291.4,19.3867752,8.6666736,0,0.011232236,0,
291.5,19.3867752,8.6666736,0,0.002599669,0,
291.6,19.3867752,8.6666736,0,0.011257259,0,
291.7,19.3867752,8.6666736,0,1.39E-18,0,
291.8,19.3867752,8.6666736,0,1.39E-18,0,
291.9,19.3867752,8.6666736,0,1.39E-18,0,
292,19.3867752,8.6666736,0,1.39E-18,0,
292.1,19.39852401,8.671925793,0,0.005282684,0.052521977,
292.2,19.43744748,8.689326162,0,0.025215205,0.174003856,
292.3,19.3867752,8.6666736,0,0.011246161,-0.226525833,
292.4,19.3867752,8.6666736,0,0,0,
292.5,19.39801776,8.671699481,0,0.002512943,0.050258856,
292.6,19.4489123,8.6944514,0,0.013888913,0.227519409,
292.7,19.43728364,8.689252918,0,0.01128967,-0.051984868,
292.8,19.3867752,8.6666736,0,-1.39E-18,-0.225793397,
292.9,19.3867752,8.6666736,0,-1.39E-18,0,
293,19.39848503,8.671908368,0,0.002617386,0.052347729,
293.1,19.4489123,8.6944514,0,0.013888913,0.225430535,
293.2,19.43709678,8.689169383,0,0.011247902,-0.052820219,
293.3,19.3867752,8.6666736,0,-1.39E-18,-0.224958046,
293.4,19.3867752,8.6666736,0,-1.39E-18,0,
293.5,19.3867752,8.6666736,0,-1.39E-18,0,
293.6,19.39839166,8.671866629,0,0.002596517,0.051930335,
293.7,19.43719122,8.689211603,0,0.011269012,0.173449908,
293.8,19.39834082,8.6718439,0,0.002585152,-0.173677195,
293.9,19.4489123,8.6944514,0,0.013888913,0.226075217,
294,19.43747157,8.689336932,0,0.011331677,-0.051144728,
294.1,19.3867752,8.6666736,0,-0.002626099,-0.226633537,
294.2,19.3867752,8.6666736,0,-0.011326292,0,
294.3,19.3984263,8.671882115,0,0.00260426,0.052085201,
294.4,19.4489123,8.6944514,0,0.013888913,0.225693064,
294.5,19.43728471,8.689253397,0,0.008776966,-0.05198008,
294.6,19.3867752,8.6666736,0,-0.013888913,-0.225798185,
294.7,19.3867752,8.6666736,0,-0.01128967,0,
294.8,19.3867752,8.6666736,0,0,0,
294.9,19.39871934,8.672013113,0,0.002669759,0.053395177,
295,19.43721087,8.689220389,0,0.008656019,0.172072924,
295.1,19.4105397,8.677297296,0,-0.00857706,-0.119231043,
295.2,19.49941054,8.717026159,0,0.013928401,0.397289015,
295.3,19.43710367,8.689172464,0,0.011249443,-0.278537213,
295.4,19.3867752,8.6666736,0,0,-0.224988859,
295.5,19.39848356,8.671907709,0,0.002617057,0.05234114,
295.6,19.4489123,8.6944514,0,0.011292397,0.225437125,
295.7,19.4489123,8.6944514,0,0.002619901,0,
295.8,19.43701864,8.689134451,0,0.008645284,-0.053169538,
295.9,19.3867752,8.6666736,0,-0.013888913,-0.224608727,
296,19.39664315,8.671084972,0,-0.009125989,0.044113757,
296.1,19.44820915,8.694137066,0,0.013731746,0.230521162,
296.2,19.4489123,8.6944514,0,0.013888913,0.003143346,
296.3,19.4489123,8.6944514,0,0.011284653,0,
296.4,19.38743891,8.666970306,0,-0.01374056,-0.274811205,
296.5,19.50911547,8.721364654,0,0.016055644,0.543944001,
296.6,19.44963852,8.694776048,0,0.014051238,-0.26588631,
296.7,19.4489123,8.6944514,0,0.013888913,-0.003246486,
296.8,19.4489123,8.6944514,0,0.013888913,0,
296.9,19.4489123,8.6944514,0,0.011219154,0,
297,19.51014487,8.721824837,0,0.01630224,0.273734632,
297.1,19.44945274,8.694692998,0,0.00869786,-0.271318647,
297.2,19.4489123,8.6944514,0,-0.01128739,-0.002415986,
297.3,19.4489123,8.6944514,0,0.00263947,0,
297.4,19.4489123,8.6944514,0,0.013888913,0,
297.5,19.4489123,8.6944514,0,0.011271856,0,
297.6,19.4489123,8.6944514,0,-2.80E-18,0,
297.7,19.4489123,8.6944514,0,-2.80E-18,0,
297.8,19.51050963,8.721987901,0,0.01642674,0.275365269,
297.9,19.5110494,8.7222292,0,0.027777826,0.002412996,
298,19.44951518,8.694720913,0,0.011817982,-0.275083137,
298.1,19.4489123,8.6944514,0,0.000157167,-0.002695128,
298.2,19.4489123,8.6944514,0,-4.12E-19,0,
298.3,19.51002057,8.721769271,0,0.013658948,0.273178966,
298.4,19.5110494,8.7222292,0,0.027629473,0.004599299,
298.5,19.44945249,8.694692886,0,-0.013335897,-0.275363407,
298.6,19.4489123,8.6944514,0,-0.000162324,-0.002414858,
298.7,19.51044731,8.721960042,0,0.013754334,0.275086684,
298.8,19.44981879,8.69485664,0,0.00020262,-0.271034283,
298.9,19.4489123,8.6944514,0,-2.60E-19,-0.004052401,
299,19.4489123,8.6944514,0,-0.013686732,0,
299.1,19.5103217,8.721903887,0,0.013605457,0.27452513,
299.2,19.5110494,8.7222292,0,0.013888913,0.003253135,
299.3,19.44969465,8.694801144,0,0.000174872,-0.274280819,
299.4,19.4489123,8.6944514,0,-2.08E-18,-0.003497446,
299.5,19.4489123,8.6944514,0,-2.08E-18,0,
299.6,19.50019911,8.71737868,0,0.011463651,0.229273022,
299.7,19.5110494,8.7222292,0,0.013888913,0.048505243,
299.8,19.46199298,8.700298992,0,-0.010844465,-0.219302288,
299.9,19.4489123,8.6944514,0,-0.013888913,-0.058475977,
300,19.4489123,8.6944514,0,-0.000134756,0,
300.1,19.49765289,8.716240418,0,0.010894519,0.217890388,
300.2,19.55991843,8.744075633,0,0.02481214,0.278352419,
300.3,19.47494947,8.706091072,0,-0.007839107,-0.37984598,
300.4,19.4489123,8.6944514,0,-0.013888913,-0.116396827,
300.5,19.49801761,8.716403462,0,0.010855299,0.219520828,
300.6,19.5110494,8.7222292,0,0.013888913,0.058257437,
300.7,19.5110494,8.7222292,0,0.000134579,0,
300.8,19.5110494,8.7222292,0,0.013686293,0,
300.9,19.5110494,8.7222292,0,0.013888913,0,
301,19.46186892,8.700243533,0,0.002896069,-0.219856884,
301.1,19.4489123,8.6944514,0,-0.013726256,-0.057921381,
301.2,19.49807964,8.716431193,0,-0.002899006,0.219798139,
301.3,19.5110494,8.7222292,0,0.013714041,0.057980126,
301.4,19.5110494,8.7222292,0,0.013888913,0,
301.5,19.5110494,8.7222292,0,0.013888913,0,
301.6,19.5110494,8.7222292,0,0.002425262,0,
301.7,19.5110494,8.7222292,0,1.04E-18,0,
301.8,19.5110494,8.7222292,0,0.010965114,0,
301.9,19.56027877,8.744236724,0,0.024892686,0.220075449,
302,19.5731865,8.750007,0,0.027777826,0.057702816,
302.1,19.52406906,8.728049515,0,0.005904554,-0.219575064,
302.2,19.5110494,8.7222292,0,-0.010923227,-0.058203201,
302.3,19.5110494,8.7222292,0,0.008069072,0,
302.4,19.5110494,8.7222292,0,0.013888913,0,
302.5,19.5110494,8.7222292,0,0.002912872,0,
302.6,19.5110494,8.7222292,0,2.08E-18,0,
302.7,19.5110494,8.7222292,0,2.08E-18,0,
302.8,19.5110494,8.7222292,0,2.08E-18,0,
302.9,19.5110494,8.7222292,0,2.08E-18,0,
303,19.56016631,8.744186446,0,0.021971478,0.21957267,
303.1,19.52431083,8.728157595,0,0.016853113,-0.160288667,
303.2,19.56004141,8.744130614,0,0.013849724,0.159730348,
303.3,19.52438597,8.728191186,0,0.002980996,-0.159394435,
303.4,19.5110494,8.7222292,0,-6.94E-19,-0.059619915,
303.5,19.5110494,8.7222292,0,-6.94E-19,0,
303.6,19.56009707,8.744155493,0,0.010963157,0.219263144,
303.7,19.5731865,8.750007,0,0.013888913,0.058515121,
303.8,19.5731865,8.750007,0,0.013888913,0,
303.9,19.52414566,8.728083761,0,-0.008076489,-0.219232602,
304,19.55986278,8.744050756,0,-0.002978125,0.159670107,
304.1,19.5731865,8.750007,0,0.010978753,0.059562494,
304.2,19.52437324,8.728185496,0,0.002978151,-0.218215244,
304.3,19.5110494,8.7222292,0,1.39E-18,-0.059563021,
304.4,19.5110494,8.7222292,0,1.39E-18,0,
304.5,19.56003471,8.744127617,0,0.010949219,0.218984375,
304.6,19.5731865,8.750007,0,0.013888913,0.05879389,
304.7,19.52425,8.728130404,0,0.002950605,-0.21876617,
304.8,19.5110494,8.7222292,0,2.08E-18,-0.059012095,
304.9,19.55991082,8.744072232,0,0.010921526,0.218430528,
305,19.5731865,8.750007,0,0.00291028,0.059347737,
305.1,19.62198597,8.77182234,0,0.021832393,0.218153605,
305.2,19.58639516,8.755911807,0,0.005890602,-0.159105477,
305.3,19.52400858,8.728022476,0,-8.44E-05,-0.278893574,
305.4,19.55998549,8.744105612,0,0.010938216,0.160831509,
305.5,19.5731865,8.750007,0,0.013888913,0.059013938,
305.6,19.5731865,8.750007,0,0.002925756,0,
305.7,19.5731865,8.750007,0,-2.78E-18,0,
305.8,19.5731865,8.750007,0,-2.78E-18,0,
305.9,19.5731865,8.750007,0,0.01096163,0,
306,19.5731865,8.750007,0,0.002978125,0,
306.1,19.5731865,8.750007,0,-2.78E-18,0,
306.2,19.5731865,8.750007,0,0.010910762,0,
306.3,19.62212206,8.771883175,0,0.024827011,0.218761957,
306.4,19.5862711,8.755856348,0,0.01681359,-0.160268425,
306.5,19.5731865,8.750007,0,0.002939694,-0.058493532,
306.6,19.5731865,8.750007,0,0,0,
306.7,19.5731865,8.750007,0,0.010938309,0,
306.8,19.62216316,8.77190155,0,0.024836199,0.218945707,
306.9,19.58613363,8.755794891,0,0.005861335,-0.161066744,
307,19.5731865,8.750007,0,-2.08E-18,-0.057878962,
307.1,19.62231403,8.771968995,0,7.33E-05,0.219620157,
307.2,19.6353236,8.7777848,0,0.010936507,0.058158108,
307.3,19.6353236,8.7777848,0,0.024881186,0,
307.4,19.58651223,8.755964139,0,0.005929269,-0.218206817,
307.5,19.5731865,8.750007,0,-6.94E-19,-0.059571448,
307.6,19.62193599,8.771799996,0,0.010896508,0.217930169,
307.7,19.6353236,8.7777848,0,0.013888913,0.059848096,
307.8,19.6353236,8.7777848,0,0.013888913,0,
307.9,19.6353236,8.7777848,0,0.013888913,0,
308,19.58620967,8.755828884,0,0.002910945,-0.219559372,
308.1,19.62205923,8.771855089,0,0.010924055,0.160262202,
308.2,19.6353236,8.7777848,0,0.013888913,0.059297169,
308.3,19.58651276,8.755964376,0,-0.007959407,-0.218204447,
308.4,19.61399959,8.768252103,0,0.006197884,0.122877388,
308.5,19.6353236,8.7777848,0,0.013888913,0.095327059,
308.6,19.59887451,8.761490583,0,0.005741797,-0.162942326,
308.7,19.60992196,8.766429236,0,0.008211126,0.049386579,
308.8,19.6353236,8.7777848,0,0.002941628,0.113555747,
308.9,19.6353236,8.7777848,0,0.010994965,0,
309,19.59877926,8.761448001,0,0.005720506,-0.163368146,
309.1,19.5731865,8.750007,0,-0.010981008,-0.114410119,
309.2,19.60970528,8.766332374,0,-0.005726219,0.163253892,
309.3,19.6353236,8.7777848,0,-1.39E-18,0.114524373,
309.4,19.6353236,8.7777848,0,0.010910341,0,
309.5,19.6353236,8.7777848,0,0.013888913,0,
309.6,19.6353236,8.7777848,0,0.002992405,0,
309.7,19.6353236,8.7777848,0,-1.39E-18,0,
309.8,19.6353236,8.7777848,0,-1.39E-18,0,
309.9,19.6353236,8.7777848,0,-1.39E-18,0,
310,19.6353236,8.7777848,0,0.010977969,0,
310.1,19.59886712,8.761487276,0,-0.005183912,-0.1629754,
310.2,19.5731865,8.750007,0,-0.013888913,-0.114802865,
310.3,19.609921,8.76642881,0,0.005232222,0.164218258,
310.4,19.6353236,8.7777848,0,0.004766353,0.113560007,
310.5,19.6353236,8.7777848,0,-1.39E-18,0,
310.6,19.6353236,8.7777848,0,0.008147116,0,
310.7,19.6353236,8.7777848,0,0.005677787,0,
310.8,19.6353236,8.7777848,0,-1.39E-18,0,
310.9,19.6718337,8.794106295,-0.881360008,0,0.163215103,-0.3
311,19.6610303,8.789276736,-1.5,-1.5,-0.048295634,
311.1,19.598876,8.761491248,-1.5,-1.5,-0.277855145,
311.2,19.5731865,8.750007,-1.5,-1.5,-0.114842588,
311.3,19.4266222,8.68448682,-1.5,-1.5,-0.65520242,
311.4,19.17809978,8.573387238,-1.5,-1.5,-1.110996881,
311.5,18.89332089,8.446079542,-1.5,-1.5,-1.273078173,
311.6,18.61896888,8.323433083,-1.5,-1.5,-1.226465763,
311.7,18.37078657,8.212485539,-1.5,-1.5,-1.109476501,
311.8,18.08575956,8.085066923,-1.5,-1.5,-1.274187369,
311.9,17.77547255,7.946356066,-1.5,-1.5,-1.387109901,
312,17.50114815,7.823721949,-1.5,-1.5,-1.226342337,
312.1,17.24672923,7.709986389,-1.5,-1.5,-1.137356683,
312.2,16.92018372,7.564007321,-1.5,-1.5,-1.459792078,
312.3,16.5558664,7.401142724,-1.5,-1.5,-1.628647515,
312.4,16.28294707,7.279136733,-1.5,-1.5,-1.220061081,
312.5,15.92458234,7.118933186,-1.5,-1.5,-1.602036996,
312.6,15.56204643,6.956864954,-1.5,-1.5,-1.620683866,
312.7,15.26566567,6.824370751,-1.5,-1.5,-1.324943296,
312.8,14.89256864,6.657581272,-1.5,-1.5,-1.667896379,
312.9,14.54438916,6.501930945,-1.5,-1.5,-1.556504748,
313,14.1837026,6.340689445,-1.5,-1.5,-1.612416537,
313.1,13.79727682,6.167941473,-1.5,-1.5,-1.727481373,
313.2,13.43893165,6.007746669,-1.5,-1.371131473,-1.601949568,
313.3,13.07631677,5.845643133,-1.5,-1.419423197,-1.621036899,
313.4,12.75586109,5.702386467,-1.5,-1.435501755,-1.432568034,
313.5,12.39315238,5.540240985,-1.5,-1.452920664,-1.621456361,
313.6,12.09705148,5.407871893,-1.5,-1.457781986,-1.323692188,
313.7,11.74798962,5.251827105,-1.5,-1.480330628,-1.56044936,
313.8,11.41406295,5.102548361,-1.5,-1.491260703,-1.492788867,
313.9,11.08468158,4.95530155,-1.5,-1.495528684,-1.472469519,
314,10.80511437,4.830323688,-1.5,-1.496700558,-1.249779808,
314.1,10.44266084,4.668292281,-1.5,-1.520848504,-1.62031561,
314.2,10.13087981,4.528913535,-1.5,-1.51754834,-1.393788793,
314.3,9.798406522,4.380284511,-1.5,-1.510430547,-1.48629166,
314.4,9.385793616,4.195829833,-1.5,-1.54165492,-1.844548538,
314.5,9.064764215,4.05231669,-1.5,-1.53330971,-1.435132796,
314.6,8.702594938,3.890412357,-1.5,-1.533227761,-1.619044877,
314.7,8.393133872,3.752070728,-1.5,-1.536151476,-1.383417605,
314.8,8.081005936,3.612536901,-1.5,-1.522523637,-1.3953396,
314.9,7.757909188,3.468099571,-1.5,-1.516917134,-1.444374683,
315,7.397810051,3.307120674,-1.5,-1.516785832,-1.609790503,
315.1,7.086664228,3.168025891,-1.5,-1.499959221,-1.390949157,
315.2,6.76531932,3.024371704,-1.5,-1.491688905,-1.43654324,
315.3,6.39140688,2.857217702,-1.5,-1.494214141,-1.67154162,
315.4,6.031671963,2.696401626,-1.5,-1.502993854,-1.608162291,
315.5,5.720325621,2.557217203,-1.5,-1.491513314,-1.39184556,
315.6,5.410925425,2.418902785,-1.5,-1.494485979,-1.383145491,
315.7,5.087174153,2.274172856,-1.5,-1.488828544,-1.447300671,
315.8,4.713036843,2.106918328,-1.5,-1.497816445,-1.672546882,
315.9,4.353601451,1.946236152,-1.5,-1.504534134,-1.606823289,
316,4.030199554,1.801662408,-1.5,-1.514332084,-1.445738823,
316.1,3.681970155,1.645989764,-1.5,-1.5111527,-1.556727919,
316.2,3.40919986,1.524050396,-1.5,-1.502433002,-1.219394841,
316.3,3.049348036,1.363182058,-1.5,-1.508552665,-1.608684914,
316.4,2.737747472,1.223883988,-1.5,-1.48597434,-1.392982036,
316.5,2.428289878,1.085543911,-1.5,-1.483387804,-1.38340208,
316.6,2.127888745,0.95125244,-1.5,-1.46958136,-1.342915997,
316.7,1.89075625,0.845244612,-1.5,-1.453414444,-1.060079293,
316.8,1.693131969,0.756898555,-1.5,-1.427820535,-0.883461407,
316.9,1.444012828,0.645532211,-1.5,-1.411285026,-1.113664507,
317,1.207934341,0.539995567,-1.5,-1.383563873,-1.055367444,
317.1,1.021243843,0.456537354,-1.5,-1.355745562,-0.834582928,
317.2,0.846940781,0.378616827,-1.5,-1.5,-0.779206016,
317.3,0.733894605,0.328080608,-1.5,-1.5,-0.505362664,
317.4,0.659646335,0.294888625,-1.5,-1.5,-0.331920153,
317.5,0.535857848,0.239550158,-1.5,-1.5,-0.553385195,
317.6,0.423090702,0.189138677,-1.5,-1.5,-0.504115289,
317.7,0.349571685,0.156272699,-1.5,-1.5,-0.328660092,
317.8,0.236741286,0.105832942,-1.5,-1.5,-0.504398054,
317.9,0.176783622,0.079029438,-1.5,-1.5,-0.268035293,
318,0.124786099,0.055784439,-1.5,-1.5,-0.232450209,
318.1,0.1242742,0.0555556,-1.5,-1.5,-0.002288397,
318.2,0.1242742,0.0555556,-1.5,-1.5,0,
318.3,0.1242742,0.0555556,-1.5,-1.5,0,
318.4,0.06287703,0.028108579,-1.5,-1.5,-0.274470476,
318.5,0.0621371,0.0277778,-1.5,-1.5,-0.003307789,
318.6,0.0621371,0.0277778,-1.5,-1.5,0,
318.7,0.0621371,0.0277778,-1.5,-1.5,0,
318.8,0.0621371,0.0277778,-1.5,-1.5,0,
318.9,0.0621371,0.0277778,-1.5,-1.5,0,
319,0.0621371,0.0277778,-1.5,-1.5,0,
319.1,0.0621371,0.0277778,-1.5,-1.5,0,
319.2,0.0621371,0.0277778,-1.5,-1.5,0,
319.3,0.0621371,0.0277778,-1.5,-1.5,0,
319.4,0.0621371,0.0277778,-1.5,-1.5,0,
319.5,0.0621371,0.0277778,-1.5,-1.5,0,
319.6,0.0621371,0.0277778,-1.5,-1.5,0,
319.7,0.0621371,0.0277778,-1.5,-1.5,0,
319.8,0.0621371,0.0277778,-1.5,-1.5,0,
319.9,0.001042592,0.000466081,-1.5,-1.5,-0.273117454,
320,0,0,-1.5,-1.5,0,9
320.1,0,0,-1.5,-1.5,0,
320.2,0,0,-1.5,-1.5,0,
320.3,0,0,-1.5,-1.5,0,
320.4,0,0,-1.5,-1.5,0,
320.5,0,0,-1.5,-1.5,0,
320.6,0,0,-1.5,-1.5,0,
320.7,0,0,-1.5,-1.5,0,
320.8,0,0,-1.5,-1.5,0,
320.9,0,0,-1.5,-1.5,0,
321,0,0,-1.5,-1.5,0,
321.1,0,0,-1.5,-1.5,0,
321.2,0,0,-1.5,-1.5,0,
321.3,0,0,-1.5,-1.5,0,
321.4,0,0,-1.5,-1.5,0,
321.5,0,0,-1.5,-1.5,0,
321.6,0,0,-1.5,-1.5,0,
321.7,0,0,-1.5,-1.5,0,
321.8,0,0,-1.5,-1.5,0,
321.9,0,0,-1.5,-1.5,0,
322,0,0,-1.5,-1.5,0,
322.1,0,0,-1.5,-1.5,0,
322.2,0,0,-1.5,-1.5,0,
322.3,0,0,-1.5,-1.5,0,
322.4,0,0,-1.5,-1.5,0,
322.5,0,0,-1.5,-1.5,0,
322.6,0,0,-1.5,-1.5,0,
322.7,0,0,-1.5,-1.5,0,
322.8,0,0,-1.5,-1.5,0,
322.9,0,0,-1.5,-1.5,0,
323,0,0,-1.5,-1.5,0,
323.1,0,0,-1.5,-1.5,0,
323.2,0,0,-1.5,-1.5,0,
323.3,0,0,-1.5,-1.5,0,
323.4,0,0,-1.5,-1.5,0,
323.5,0,0,-1.5,-1.5,0,
323.6,0,0,-1.5,-1.5,0,
