latitude,longitude,elevation,heading,Elevation-original
41.7018733620867,-87.9918199626451,227.097958374023,359.597001536125,231.797958374023
41.7018747922124,-87.9918199768064,227.100918579102,359.597001536125,231.800918579102
41.7018765135178,-87.9918199942269,227.104443359375,359.597001536125,231.804443359375
41.7018785649366,-87.9918200143099,227.108624267578,359.596537083262,231.808624267578
41.7018809552424,-87.9918200373536,227.113491821289,359.597001536125,231.813491821289
41.7018836975959,-87.9918200628761,227.11901550293,359.596537083262,231.81901550293
41.7018867788364,-87.9918200918644,227.125057983398,359.596537083262,231.825057983398
41.7018900262301,-87.9918201221839,227.131268310547,359.596537083262,231.831268310547
41.7018932670433,-87.9918201535133,227.137341308594,359.596537083262,231.837341308594
41.7018964530202,-87.9918201841311,227.143338012695,359.596537083262,231.843338012695
41.7018995934831,-87.9918202144506,227.14928894043,0.134170395106306,231.84928894043
41.7019026944638,-87.9918202442422,227.155209350586,0.235733974043073,231.855209350586
41.7019056907074,-87.9918200311107,227.160870361328,0.235733974043073,231.860870361328
41.7019085575377,-87.9918199337027,227.166226196289,0.235733974043073,231.866226196289
41.7019112883745,-87.9918199135279,227.171307373047,0.234902451872477,231.871307373047
41.7019138826693,-87.9918199005372,227.176083374023,0.679261725988386,231.876083374023
41.7019163437123,-87.9918198886022,227.180645751953,0.740192562913601,231.880645751953
41.7019186687618,-87.9918196765493,227.18493347168,0.739663650139748,231.88493347168
41.7019208742686,-87.9918195813906,227.189022827148,0.739928159887527,231.889022827148
41.7019229646195,-87.9918195426248,227.192883300781,0.739663650139748,231.892883300781
41.7019249469434,-87.9918195099872,227.196575927734,0.739663650139748,231.896575927734
41.7019268234335,-87.991819478566,227.200054931641,0.739399087031116,231.900054931641
41.7019285968318,-87.9918194485679,227.203213500977,0.739399087031116,231.903213500977
41.7019302813957,-87.9918194200386,227.206204223633,0.739663650139748,231.906204223633
41.7019319083816,-87.9918193917389,227.209133911133,0.739663650139748,231.909133911133
41.7019334777897,-87.9918193647933,227.211911010742,0.739399087031116,231.911911010742
41.7019349600083,-87.9918193392019,227.21455078125,0.739134363839925,231.91455078125
