TimeStampNs,PandaNum,MessageID,Bus,MessageLength,Message
2277996325.0,0,0x245,0,5,0x000000004C
2301595550.0,0,0x245,0,5,0x000000004C
2325083150.0,0,0x245,0,5,0x000000004C
2348667725.0,0,0x245,0,5,0x000000004C
2372208150.0,0,0x245,0,5,0x000000004C
2395785700.0,0,0x245,0,5,0x000000004C
2419531950.0,0,0x245,0,5,0x000000004C
2442872050.0,0,0x245,0,5,0x000000004C
2466417350.0,0,0x245,0,5,0x000000004C
2489996600.0,0,0x245,0,5,0x000000004C
2513750375.0,0,0x245,0,5,0x000000004C
2537087675.0,0,0x245,0,5,0x000000004C
2560627700.0,0,0x245,0,5,0x000000004C
2584450175.0,0,0x245,0,5,0x000000004C
2607711025.0,0,0x245,0,5,0x000000004C
2631293075.0,0,0x245,0,5,0x000000004C
2654836675.0,0,0x245,0,5,0x000000004C
2678435375.0,0,0x245,0,5,0x000000004C
2701919825.0,0,0x245,0,5,0x000000004C
2725645725.0,0,0x245,0,5,0x000000004C
2749974125.0,0,0x245,0,5,0x000000004C
2772625175.0,0,0x245,0,5,0x000000004C
2796130150.0,0,0x245,0,5,0x000000004C
2819711825.0,0,0x245,0,5,0x000000004C
2843255500.0,0,0x245,0,5,0x000000004C
2866836250.0,0,0x245,0,5,0x000000004C
2890594975.0,0,0x245,0,5,0x000000004C
2913920600.0,0,0x245,0,5,0x000000004C
2937465500.0,0,0x245,0,5,0x000000004C
2961064500.0,0,0x245,0,5,0x000000004C
2984551125.0,0,0x245,0,5,0x000000004C
3008131525.0,0,0x245,0,5,0x000000004C
3031881925.0,0,0x245,0,5,0x000000004C
3055274100.0,0,0x245,0,5,0x000000004C
3078758650.0,0,0x245,0,5,0x000000004C
3102341875.0,0,0x245,0,5,0x000000004C
3125979275.0,0,0x245,0,5,0x000000004C
3149464750.0,0,0x245,0,5,0x000000004C
3172971000.0,0,0x245,0,5,0x000000004C
3196550075.0,0,0x245,0,5,0x000000004C
3220207850.0,0,0x245,0,5,0x000000004C
3243674400.0,0,0x245,0,5,0x000000004C
3267426575.0,0,0x245,0,5,0x000000004C
3290765825.0,0,0x245,0,5,0x000000004C
3314306175.0,0,0x245,0,5,0x000000004C
