index,current_time,vehicle_type,x,y,z,speed,vehicle_pitch,waypoint_pitch
2325,1712340642.918447,vehicle.toyota.prius,62.31507110595703,-91.48515319824219,237.99903869628906,0.0,0.0009220754727721214,1.7073476314544678
2326,1712340643.0207129,vehicle.toyota.prius,62.348060607910156,-91.65177154541016,237.99903869628906,0.0,0.0009220754727721214,1.7620126008987427
2327,1712340643.1224473,vehicle.toyota.prius,62.42226791381836,-91.95170593261719,237.9990234375,0.0,0.0009220754727721214,1.8315603733062744
2328,1712340643.2246945,vehicle.toyota.prius,62.504730224609375,-92.24052429199219,237.9990234375,0.0,0.0009220754727721214,1.9051307439804077
2329,1712340643.3264298,vehicle.toyota.prius,62.57894515991211,-92.55155944824219,237.9990234375,0.0,0.0009220754727721214,1.9851291179656982
2330,1712340643.4286046,vehicle.toyota.prius,62.63666534423828,-92.82926177978516,238.09901428222656,0.0,0.0009357358794659376,2.108867883682251
2331,1712340643.531367,vehicle.toyota.prius,62.71912384033203,-93.22916412353516,238.0989990234375,0.0,0.0009425660828128457,2.2309160232543945
2332,1712340643.6335301,vehicle.toyota.prius,62.7768440246582,-93.49576568603516,238.0989990234375,0.0,0.0009493962279520929,2.317377805709839
2333,1712340643.7356663,vehicle.toyota.prius,62.834564208984375,-93.76235961914062,238.0989990234375,0.0,0.000956226431299001,2.463491916656494
2334,1712340643.837981,vehicle.toyota.prius,62.92526626586914,-94.12894439697266,238.09898376464844,0.0,0.0009630566346459091,2.6050219535827637
2335,1712340643.9402359,vehicle.toyota.prius,62.991233825683594,-94.36221313476562,238.09898376464844,0.0,0.0009698867797851562,2.886395215988159
2336,1712340644.0419688,vehicle.toyota.prius,63.09019088745117,-94.70658111572266,238.198974609375,0.0,0.0009835471864789724,2.8374884128570557
2337,1712340644.1440847,vehicle.toyota.prius,63.29633712768555,-95.23978424072266,238.198974609375,0.0,0.0009972075931727886,2.76505708694458
2338,1712340644.2460613,vehicle.toyota.prius,63.42827606201172,-95.52860260009766,238.19895935058594,0.0,0.0010040377965196967,2.7139475345611572
2339,1712340644.3481042,vehicle.toyota.prius,63.42827606201172,-95.52860260009766,238.19895935058594,0.0,0.0010040377965196967,2.7139475345611572
2340,1712340644.4498134,vehicle.toyota.prius,63.56845474243164,-95.81742095947266,238.19895935058594,0.0,0.0010108679998666048,2.656719446182251
2341,1712340644.5517614,vehicle.toyota.prius,63.86531066894531,-96.33950805664062,238.19894409179688,0.0,0.0010108679998666048,2.5853445529937744
2342,1712340644.6538525,vehicle.toyota.prius,64.0054931640625,-96.70609283447266,238.29891967773438,0.0,0.0010108679998666048,2.475696086883545
2343,1712340644.7561584,vehicle.toyota.prius,64.09619903564453,-96.95047760009766,238.29891967773438,0.0,0.0010108679998666048,2.4195964336395264
2344,1712340644.858778,vehicle.toyota.prius,64.09619903564453,-96.95047760009766,238.29891967773438,0.0,0.0010108679998666048,2.4195964336395264
2345,1712340644.961553,vehicle.toyota.prius,64.2116470336914,-97.26151275634766,238.29891967773438,0.0,0.0010108679998666048,2.375633955001831
2346,1712340645.06354,vehicle.toyota.prius,64.4095458984375,-97.78359985351562,238.29891967773438,0.0,0.0010108679998666048,2.2450919151306152
2347,1712340645.1653671,vehicle.toyota.prius,64.52499389648438,-98.11685180664062,238.29891967773438,0.0,0.0010108679998666048,2.1609108448028564
2348,1712340645.2675068,vehicle.toyota.prius,64.64043426513672,-98.41677856445312,238.2989044189453,0.0,0.0010108679998666048,2.1416547298431396
2349,1712340645.3697593,vehicle.toyota.prius,64.73938751220703,-98.70559692382812,238.2989044189453,0.0,0.0010381886968389153,2.0442442893981934
2350,1712340645.4716449,vehicle.toyota.prius,64.8465805053711,-98.98330688476562,238.2989044189453,0.0,0.0010381886968389153,1.9697788953781128
2351,1712340645.5737855,vehicle.toyota.prius,64.8465805053711,-98.98330688476562,238.2989044189453,0.0,0.0010381886968389153,1.9697788953781128
2352,1712340645.67585,vehicle.toyota.prius,65.0857162475586,-99.56094360351562,238.3988800048828,0.0,0.0010450189001858234,1.8844958543777466
2353,1712340645.7784612,vehicle.toyota.prius,65.19291687011719,-99.84976196289062,238.3988800048828,0.0,0.0010450189001858234,1.7895249128341675
2354,1712340645.8810549,vehicle.toyota.prius,65.30010223388672,-100.11636352539062,238.3988800048828,0.0,0.0010518491035327315,1.713976502418518
2355,1712340645.9832451,vehicle.toyota.prius,65.40731048583984,-100.41629028320312,238.39886474609375,0.0,0.0010586793068796396,1.6944957971572876
2356,1712340646.08573,vehicle.toyota.prius,65.55574035644531,-100.72732543945312,238.49884033203125,0.0,0.0010586793068796396,1.3460049629211426
2357,1712340646.187829,vehicle.toyota.prius,65.67942810058594,-100.99392700195312,238.49884033203125,0.0,0.0010586793068796396,1.5703818798065186
2358,1712340646.2901263,vehicle.toyota.prius,65.78662872314453,-101.28274536132812,238.49884033203125,0.0,0.0010586793068796396,1.8985848426818848
2359,1712340646.3924234,vehicle.toyota.prius,65.91031646728516,-101.59378051757812,238.49884033203125,0.0,0.0010586793068796396,2.0902645587921143
2360,1712340646.494214,vehicle.toyota.prius,66.00926971435547,-101.84927368164062,238.49884033203125,0.0,0.0010586793068796396,2.2297098636627197
2361,1712340646.596211,vehicle.toyota.prius,66.16593933105469,-102.21583557128906,238.4988250732422,0.0,0.001079169800505042,2.445572853088379
2362,1712340646.6985905,vehicle.toyota.prius,66.28963470458984,-102.50466918945312,238.59881591796875,0.0,0.001079169800505042,2.5423758029937744
2363,1712340646.80129,vehicle.toyota.prius,66.42156982421875,-102.8268051147461,238.5988006591797,0.0,0.0010860000038519502,2.6291041374206543
2364,1712340646.9035347,vehicle.toyota.prius,66.5040283203125,-103.0489730834961,238.5988006591797,0.0,0.0010928302071988583,2.6759254932403564
2365,1712340647.0057945,vehicle.toyota.prius,66.64421081542969,-103.4044418334961,238.5988006591797,0.0,0.0010928302071988583,2.731480360031128
2366,1712340647.1082046,vehicle.toyota.prius,66.75965118408203,-103.65992736816406,238.5988006591797,0.0,0.0010996604105457664,2.7476646900177
2367,1712340647.2106807,vehicle.toyota.prius,66.8750991821289,-103.8932113647461,238.5988006591797,0.0,0.0011064906138926744,2.7519612312316895
2368,1712340647.3128684,vehicle.toyota.prius,66.99878692626953,-104.1375961303711,238.59878540039062,0.0,0.0011064906138926744,2.746147394180298
2369,1712340647.415368,vehicle.toyota.prius,67.18844604492188,-104.50416564941406,238.6987762451172,0.0,0.0011133208172395825,2.4832890033721924
2370,1712340647.5171459,vehicle.toyota.prius,67.32862854003906,-104.7374496459961,238.69876098632812,0.0,0.0011133208172395825,2.4783542156219482
2371,1712340647.6196375,vehicle.toyota.prius,67.51004028320312,-105.01515197753906,238.69876098632812,0.0,0.0011201510205864906,2.4878616333007812
2372,1712340647.7220116,vehicle.toyota.prius,67.66671752929688,-105.28175354003906,238.69876098632812,0.0,0.0011201510205864906,2.5125341415405273
