timestamp_posix,msgCount,temporaryId,latitude,longitude,elevation,speed,heading,length,width
1696358354.76326,4,ca62cd16,42.3005326,-83.6991661,236.9,125.0,6.800000000000001,314,159
1696358354.7657034,5,ca62cd16,42.3005437,-83.6991642,236.9,125.0,6.9,314,159
1696358354.7894132,6,ca62cd16,42.3005548,-83.6991624,237.0,125.0,6.9,314,159
1696358354.7990909,7,ca62cd16,42.3005659,-83.6991605,237.0,125.0,7.0,314,159
1696358354.8052404,8,ca62cd16,42.3005771,-83.6991587,237.1,125.0,7.0,314,159
1696358354.8151865,9,ca62cd16,42.3005883,-83.6991568,237.1,125.0,7.1000000000000005,314,159
1696358354.8200293,10,ca62cd16,42.3005984,-83.6991549,237.1,125.0,7.2,314,159
1696358354.8236685,11,ca62cd16,42.3006096,-83.6991531,237.2,125.0,7.2,314,159
1696358354.827434,12,ca62cd16,42.3006208,-83.699151,237.2,125.0,7.300000000000001,314,159
1696358354.8316395,13,ca62cd16,42.3006319,-83.6991492,237.2,125.0,7.300000000000001,314,159
1696358354.836826,14,ca62cd16,42.3006431,-83.6991471,237.3,125.0,7.4,314,159
1696358354.8393445,15,ca62cd16,42.3006543,-83.6991451,237.3,125.0,7.4,314,159
1696358354.8451214,16,ca62cd16,42.3006655,-83.6991431,237.4,125.0,7.5,314,159
1696358354.850335,17,ca62cd16,42.3006765,-83.6991411,237.4,125.0,7.5,314,159
1696358354.853229,18,ca62cd16,42.3006877,-83.699139,237.4,125.0,7.6000000000000005,314,159
1696358354.857237,19,ca62cd16,42.3006989,-83.699137,237.5,125.0,7.7,314,159
1696358354.8595955,20,ca62cd16,42.3007101,-83.699135,237.5,125.0,7.7,314,159
1696358354.8656254,21,ca62cd16,42.3007213,-83.6991329,237.6,125.0,7.800000000000001,314,159
1696358354.8679667,22,ca62cd16,42.3007313,-83.6991309,237.6,125.0,7.800000000000001,314,159
1696358354.8727775,23,ca62cd16,42.3007424,-83.6991289,237.6,125.0,7.9,314,159
1696358354.8751512,24,ca62cd16,42.3007535,-83.6991267,237.7,125.0,7.9,314,159
1696358354.8819973,25,ca62cd16,42.3007647,-83.6991245,237.7,125.0,8.0,314,159
1696358354.8884084,26,ca62cd16,42.3007759,-83.6991224,237.7,125.0,8.1,314,159
1696358354.8936324,27,ca62cd16,42.3007871,-83.6991203,237.8,125.0,8.1,314,159
1696358354.8959718,28,ca62cd16,42.3007981,-83.699118,237.8,125.0,8.200000000000001,314,159
1696358354.9014452,29,ca62cd16,42.3008093,-83.6991159,237.9,125.0,8.200000000000001,314,159
1696358354.9038734,30,ca62cd16,42.3008205,-83.6991137,237.9,125.0,8.3,314,159
1696358354.9083767,31,ca62cd16,42.3008317,-83.6991113,237.9,125.0,8.3,314,159
1696358354.9105337,32,ca62cd16,42.3008427,-83.6991091,238.0,125.0,8.4,314,159
1696358354.9162552,33,ca62cd16,42.3008543,-83.699112,238.0,125.0,1.3,314,159
1696358354.9185238,34,ca62cd16,42.3008654,-83.6991117,238.0,125.0,1.3,314,159
1696358354.9239063,35,ca62cd16,42.3008757,-83.6991114,238.0,125.0,1.3,314,159
1696358354.9298532,36,ca62cd16,42.3008869,-83.699111,238.0,125.0,1.3,314,159
1696358354.9321754,37,ca62cd16,42.300898,-83.6991105,238.0,125.0,1.3,314,159
1696358354.9372816,38,ca62cd16,42.3009094,-83.6991102,238.0,125.0,1.3,314,159
1696358354.9397078,39,ca62cd16,42.3009206,-83.6991099,238.0,125.0,1.3,314,159
1696358354.9458675,40,ca62cd16,42.3009319,-83.6991095,238.0,125.0,1.3,314,159
1696358354.9508932,41,ca62cd16,42.3009431,-83.6991092,238.0,125.0,1.3,314,159
1696358354.953154,42,ca62cd16,42.3009545,-83.6991089,238.0,125.0,1.3,314,159
1696358354.9582822,43,ca62cd16,42.3009657,-83.6991085,238.0,125.0,1.3,314,159
1696358354.9601626,44,ca62cd16,42.3009768,-83.6991082,238.0,125.0,1.3,314,159
1696358354.9637618,45,ca62cd16,42.3009871,-83.6991079,238.0,125.0,1.3,314,159
1696358354.9656148,46,ca62cd16,42.3009983,-83.6991076,238.0,125.0,1.3,314,159
1696358354.9674256,47,ca62cd16,42.3010096,-83.6991072,238.0,125.0,1.3,314,159
1696358354.974495,48,ca62cd16,42.3010208,-83.6991069,238.0,125.0,1.2000000000000002,314,159
1696358354.9796903,49,ca62cd16,42.3010322,-83.6991066,238.0,125.0,1.2000000000000002,314,159
1696358354.9873934,50,ca62cd16,42.3010433,-83.6991063,238.0,125.0,1.2000000000000002,314,159
1696358354.9899218,51,ca62cd16,42.3010545,-83.6991059,238.0,125.0,1.2000000000000002,314,159
1696358354.999898,52,ca62cd16,42.3010659,-83.6991056,238.0,125.0,1.3,314,159
1696358355.003933,53,ca62cd16,42.3010771,-83.699105,238.0,125.0,1.4000000000000001,314,159
1696358355.0073056,54,ca62cd16,42.3010884,-83.6991047,238.0,125.0,1.4000000000000001,314,159
